,Date,text
15518,2022-02-05 13:21:03+00:00,"RIDING THE WAVE: Biden admin has surprisingly good week after months of crises, plummeting polls http"
15519,2022-02-05 13:15:00+00:00,"Fun facts about Nutella in honor of World Nutella Day
http"
15520,2022-02-05 13:00:01+00:00,"Playboy staff tried to warn Hugh Hefner that Playmate Dorothy Stratten was in danger before murder: doc
http"
15521,2022-02-05 12:45:00+00:00,"Jeff Zucker saga: MSNBC continues on-air blackout of growing CNN scandal
http"
15522,2022-02-05 12:40:00+00:00,BAD JAB: Mom of bride lands in ER after mandates force her to get COVID vax for wedding http
15523,2022-02-05 12:30:00+00:00,".@newtgingrich: War on critical race theory: Gov. Noem emerges as national leader in fight against classroom indoctrination
http"
15524,2022-02-05 12:27:55+00:00,"MIDTERM MAYHEM: Redistricting sparks lawsuits, controversies for GOP as November elections loom http"
15525,2022-02-05 12:15:00+00:00,"Shaun White says Winter Olympics 2022 will be his final Games
http"
15526,2022-02-05 12:00:01+00:00,"White House rides wave of good news after bruising several months
http"
15527,2022-02-05 11:47:44+00:00,"Virginia shooting leaves 1 dead, 4 injured in Blacksburg hookah lounge
http"
15528,2022-02-05 11:45:00+00:00,"Tori Spelling says late dad Aaron Spelling 'kept her grounded' despite being 'born into a Hollywood family'
http"
15529,2022-02-05 11:30:00+00:00,"Alec Baldwin's inclusion in Colorado film festival sparks backlash on Twitter
http"
15530,2022-02-05 11:21:02+00:00,"Colorado man accused of kidnapping Michael Bloomberg ranch employee, asking where his daughters were
http"
15531,2022-02-05 11:00:00+00:00,Kim Kardashian seen for first time following heated public exchanges with Kanye West http
15532,2022-02-05 10:50:00+00:00,Seattle's new ship terminal poised to unclog the West Coast supply chain backup http
15533,2022-02-05 10:30:00+00:00,Biden signs executive order requiring project labor agreements for federal construction projects over $35M http
15534,2022-02-05 10:20:00+00:00,"Whoopi Goldberg's Holocaust remarks need to be a 'teaching moment' for 'The View,' ABC: rabbi says http"
15535,2022-02-05 10:12:00+00:00,Texas police search for missing couple as authorities suspect woman 'did not willingly' leave life behind http
15536,2022-02-05 09:45:00+00:00,"Winter Olympics 2022: German figure skaters dress as Harley Quinn, Joker for performance http"
15537,2022-02-05 09:30:00+00:00,"Maryland teacher Keishia Thorpe, winner of Global Teacher Prize, inspires many http"
15538,2022-02-05 09:00:00+00:00,Majority of NIH's $27M in funding for fetal tissue studies coming from Fauci's institute: study http
15539,2022-02-05 08:45:00+00:00,"NJ mom, forced to get vaccine before a family wedding, ends up in the ER http"
15540,2022-02-05 08:30:00+00:00,Jeff Zucker saga: Ousted CNN boss receives musical tribute mocking relationship with Allison Gollust http
15541,2022-02-05 08:15:00+00:00,"Winter storm brings heavy snow to Midwest, icy conditions to Texas http"
15542,2022-02-05 08:00:00+00:00,"Several Playboy Bunnies were threatened with revenge porn in 1979, doc claims: ‘They never had any help’ http"
15543,2022-02-05 07:45:00+00:00,"16 of Lia Thomas' teammates urge Penn, Ivy League not to fight new USA Swimming rules on transgender athletes http"
15544,2022-02-05 07:30:00+00:00,Jonathan Turley: The left's success at silencing free speech would make Joe McCarthy blush http
15545,2022-02-05 07:15:00+00:00,Pentagon: US expects new ISIS leader to ‘step up’ as they ‘would like to continue to attack the West’ http
15546,2022-02-05 07:00:00+00:00,"Winter storm to bring icy conditions in Pennsylvania, New England http"
15547,2022-02-05 06:50:00+00:00,"OPINION: Rooftop Revelations: 'Wherever there is capitalism, there is freedom' http"
15548,2022-02-05 06:40:00+00:00,California children robbed of iPhones on their way to school http
15549,2022-02-05 06:30:00+00:00,Texas drivers stranded for more than 12 hours on icy Interstate-10: report http
15550,2022-02-05 06:20:00+00:00,NFL player escorts Texas middle schooler to daddy-daughter dance after father's death http
15551,2022-02-05 06:10:00+00:00,Eric Adams uses racial slur in unearthed 2019 video on policing http
15552,2022-02-05 05:41:00+00:00,"Daniel Snyder could block NFL from releasing findings into workplace probe, lawmakers say http"
15553,2022-02-05 05:20:00+00:00,FBI nabs 'Top 10 Most Wanted' suspect after 16 years on the lam for Milwaukee picnic double-murder: Feds http
15554,2022-02-05 05:10:00+00:00,Majority of NIH's $27M in funding for fetal tissue studies coming from Fauci's institute: study http
15555,2022-02-05 04:58:00+00:00,Pentagon spokesman pressed on claims of Russia planning false flag operation http
15556,2022-02-05 04:37:00+00:00,NBC's Savannah Guthrie: China using Uyghur athlete in Olympic ceremony 'an in-your-face response' to West http
15557,2022-02-05 04:20:00+00:00,Kim Kardashian seen for first time following heated public exchanges with Kanye West http
15558,2022-02-05 04:10:00+00:00,Why Build Back Better is both dead and alive http
15559,2022-02-05 04:00:00+00:00,Bengals' Joe Burrow recalls earliest Super Bowl memory http
15560,2022-02-05 03:45:00+00:00,State Dept's Ned Price absent from briefing day after heated exchange with reporter http
15561,2022-02-05 03:33:33+00:00,QUESTIONABLE CHOICE: @user blasts Biden for playing identity politics instead of selecting monetary leaders with a proven record of combatting inflation. http
15562,2022-02-05 03:33:00+00:00,Nonprofits and NGOs assisting migrants who cross the border: humanitarian support or abetting a crime? http
15563,2022-02-05 03:24:00+00:00,"Human rights lawyer pans US-Russia conflict: 'I thought the Cold War was wrong, and haven't changed views' http"
15564,2022-02-05 03:22:46+00:00,OPINION: Biden's 'guns first' approach to violent crime ignores basic facts http
15565,2022-02-05 03:15:00+00:00,Why Biden's Supreme Court pick may be a safe choice and a non-factor in the midterms http
15566,2022-02-05 03:03:12+00:00,Little boy in northern Morocco is stuck in a well: Is there hope for him? http
15567,2022-02-05 02:58:02+00:00,Ex-clerk of SCOTUS contender said to primp her Wikipedia page and degrade those of her competitors http
15568,2022-02-05 02:50:56+00:00,"YouTube prankster expected 'out of control' cops but got 'polite' officers, chief says: 'Joke's on him' http"
15569,2022-02-05 02:45:33+00:00,"Brian Austin Green, Sharna Burgess expecting first child together http"
15570,2022-02-05 02:39:59+00:00,Jesse Watters: Tyrannical leaders are the bullies of our childhood http
15571,2022-02-05 02:20:13+00:00,Tonga's Pita Taufatofua skips 2022 Winter Olympics to help home country recover from natural disasters http
15572,2022-02-05 02:15:30+00:00,Pelosi fears 'for the physical safety' of US Olympic athletes who speak out against China http
15573,2022-02-05 02:06:34+00:00,WHO official sees 'plausible endgame' for COVID-19 pandemic in Europe http
15574,2022-02-05 02:06:32+00:00,MEDIA BIAS: @user calls out liberal news outlets for treating con artist Michael Avenatti ‘like a prince.’ @user http
15575,2022-02-05 01:58:25+00:00,"OPINION: Tucker Carlson: Mask mandates are a debate about power, not about science http"
15576,2022-02-05 01:54:50+00:00,"Kabul airport Abbey Gate explosion was single blast, no follow-up enemy gunfire: Pentagon http"
15577,2022-02-05 01:46:53+00:00,"Whoopi Goldberg’s 1993 recipe, ‘Jewish American Princess Fried Chicken,’ for charity cookbook resurfaces http"
15578,2022-02-05 01:42:56+00:00,Fox Nation takes a closer look at Ronald Reagan's 'Star Wars' http
15579,2022-02-05 01:27:58+00:00,San Francisco DA Boudin's office 'threatened' investigator multiple times to withhold evidence: transcript http
15580,2022-02-05 01:19:45+00:00,ESPN guest asks 'who are we to criticize China's human rights records' when red states assault 'voting rights' http
15581,2022-02-05 01:09:38+00:00,MSNBC's Nicolle Wallace celebrates strong jobs report with Klain: 'It's a good day' to be WH chief of staff http
15582,2022-02-05 01:04:50+00:00,Competitive eater defeats giant bunny in salad eating contest http
15583,2022-02-05 00:56:48+00:00,'Real Housewives' star Mary Cosby will not be included in filming for Salt Lake City's Season 3: source http
15584,2022-02-05 00:46:44+00:00,AOC: Capitalism is not a 'redeemable system for us' http
15585,2022-02-05 00:37:26+00:00,"Whoopi Goldberg's Holocaust remarks need to be a 'teaching moment' for 'The View,' ABC: rabbi says http"
15586,2022-02-05 00:27:05+00:00,Hunter Biden's 'disgusting' laptop: Computer repairman reveals what made him call FBI http
15587,2022-02-05 00:17:47+00:00,Prosecutors ask Oxford High School shooting suspect's parents to stop mouthing 'I love you' in court http
15588,2022-02-05 00:07:01+00:00,Heart disease risks rise with social isolation and loneliness: By the numbers http
15589,2022-02-05 00:01:38+00:00,"Chinese officials interrupt live Olympic TV broadcast, push reporter out of frame http"
15590,2022-02-04 23:53:44+00:00,Susan Sarandon apologizes for sharing meme likening slain NYPD detective's funeral turnout to 'fascism' http
15591,2022-02-04 23:44:51+00:00,Minneapolis man who pled guilty to trying to burn down high school during George Floyd riots gets probation http
15592,2022-02-04 23:38:51+00:00,"Twitter suspends, then restores anti-CRT education account http"
15593,2022-02-04 23:31:42+00:00,Philadelphia school district tells students to double mask: Health experts 'obviously know best' http
15594,2022-02-04 23:25:12+00:00,San Francisco DA Boudin's office 'threatened' investigator multiple times to withhold evidence: transcript http
15595,2022-02-04 23:18:30+00:00,"Chinese officials interrupt live TV broadcast, push reporter out of frame http"
15596,2022-02-04 22:57:30+00:00,State Dept's Ned Price absent from briefing day after heated exchange with reporter http
15597,2022-02-04 22:52:02+00:00,Chicago police nab smash-and-grab suspect allegedly behind theft of at least $2M in luxury watches: Officials http
15598,2022-02-04 22:47:08+00:00,Embattled Manhattan DA Alvin Bragg backpedals on controversial soft-on-crime policies http
15599,2022-02-04 22:40:44+00:00,"Ilya Shapiro controversy: Georgetown Law students speak out against liberal intolerance, cancel culture http"
15600,2022-02-04 22:32:03+00:00,"Minnesota suspects charged in school shooting that killed 1 student, injured 2 others http"
15601,2022-02-04 22:27:59+00:00,Bengals' Joe Burrow gives Kid Cudi jersey from AFC Championship Game http
15602,2022-02-04 22:22:42+00:00,"Winter Olympics 2022: German figure skaters dress as Harley Quinn, Joker for performance http"
15603,2022-02-04 22:15:47+00:00,"Super Bowl 2022: Joe Burrow's parents talk Bengals star's confidence, style http"
15604,2022-02-04 22:09:04+00:00,California police arrest suspect following SoFi Stadium altercation that seriously injured 49ers fan http
15605,2022-02-04 22:05:26+00:00,Jeff Zucker’s CNN exit: Pressure grows for WarnerMedia to probe if Allison Gollust 'lied' about timeline http
15606,2022-02-04 21:59:28+00:00,Canadian trucker on 'America's Newsroom': We're not giving in until mandates are gone http
15607,2022-02-04 21:55:53+00:00,McCaul campaign ad calls out China's human rights abuses as Winter Olympics 2022 kick off http
15608,2022-02-04 21:37:45+00:00,"Rand Paul seeking answers on COVID origins, gain-of-function research from 'convention of civilized countries' http"
15609,2022-02-04 21:32:20+00:00,Virginia judge grants temporary restraining order allowing mask mandates to remain in schools http
15610,2022-02-04 21:24:45+00:00,Kanye West accuses Kim Kardashian of trying to ‘kidnap’ his ‘daughter’ on her birthday http
15611,2022-02-04 21:16:20+00:00,JFK's Harvard application essay goes viral on Twitter as his grandson earns dual degrees from the university http
15612,2022-02-04 21:06:30+00:00,BREAKING: Pence denies he could have overturned the 2020 election: 'Trump is wrong'  http
15613,2022-02-04 21:02:54+00:00,Competitive eater defeats giant bunny in salad eating contest http
15614,2022-02-04 20:56:01+00:00,Majority of NIH's $27M in funding for fetal tissue studies coming from Fauci's institute: study http
15615,2022-02-04 20:47:55+00:00,FBI nabs 'Top 10 Most Wanted' suspect after 16 years on the lam for Milwaukee picnic double-murder: Feds http
15616,2022-02-04 20:41:47+00:00,"N.J. mom, forced to get vaccine before a family wedding, ends up the ER http"
15617,2022-02-04 20:33:05+00:00,Kayleigh McEnany rips NBC's Olympic coverage: 'Don't give us China's BS talking points' http
15618,2022-02-04 20:28:33+00:00,"Putin seems to doze when Ukraine athletes enter during Winter Olympics opening ceremony, social media buzzes http"
15619,2022-02-04 20:17:09+00:00,"Daniel Snyder could block NFL from releasing findings into workplace probe, lawmakers say http"
15620,2022-02-04 20:11:56+00:00,BREAKING: Michael Avenatti found guilty of bilking Stormy Daniels out of nearly $300K in book proceeds http
15621,2022-02-04 20:10:00+00:00,"'OUR FREEDOMS MATTER': Trucker tells @user convoy won't back down, has message for the world. http http"
15622,2022-02-04 20:05:55+00:00,Michael Avenatti found guilty of bilking Stormy Daniels out of nearly $300K in book proceeds http
15623,2022-02-04 20:00:01+00:00,'I JUST DON'T THINK IT'S FAIR': Olympic gold medalist doesn't think Lia Thomas should be allowed to compete in NCAA Women's Swimming http
15624,2022-02-04 19:59:17+00:00,Lily James talks Pamela Anderson transformation for Hulu's 'Pam &amp; Tommy': 'I sort of lost myself' http
15625,2022-02-04 19:52:33+00:00,Rapper who posted bail for shooting cop from record label deal is back in custody http
15626,2022-02-04 19:50:00+00:00,"Kabul airport Abbey Gate explosion was single blast, no follow-up enemy gunfire: Pentagon http"
15627,2022-02-04 19:45:55+00:00,Who will win NASCAR's Busch Light Clash at the Los Angeles Memorial Coliseum? http
15628,2022-02-04 19:40:00+00:00,Flashback: Neil Young participated in 'Freedom of Speech Tour' before advocating censorship of Joe Rogan http
15629,2022-02-04 19:38:44+00:00,Eric Adams uses racial slur in unearthed 2019 video on policing http
15630,2022-02-04 19:30:00+00:00,Chicago student rescued from Lake Michigan ice: report http
15631,2022-02-04 19:28:13+00:00,Shaq rips COVID vaccine mandates: 'You shouldn’t be forced to take something you don’t want' http
15632,2022-02-04 19:20:00+00:00,"Republican National Committee overwhelmingly votes to censure Cheney, Kinzinger for sitting on Jan. 6 committee http"
15633,2022-02-04 19:10:00+00:00,California police arrest suspect following SoFi Stadium altercation that seriously injured 49ers fan http
15634,2022-02-04 19:00:01+00:00,McCaul campaign ad calls out China's human rights abuses as Winter Olympics 2022 kick off http
15635,2022-02-04 18:50:00+00:00,MSNBC guest: 'Make America Great Again' supporters want to 'lynch or murder' Black people http
15636,2022-02-04 18:42:37+00:00,"NYC gas explosion levels 3 homes, displaces 2 families after fire spreads from vacant building http"
15637,2022-02-04 18:30:00+00:00,"Limiting screen time in infants may decrease risk of autism spectrum disorder, study finds http"
15638,2022-02-04 18:26:53+00:00,"Super Bowl 2022: Joe Burrow's parents talk Bengals star's confidence, style http"
15639,2022-02-04 18:20:00+00:00,Should the US be boycotting the Olympics? http
15640,2022-02-04 18:10:00+00:00,Texas drivers stranded for more than 12 hours on icy Interstate-10: report http
15641,2022-02-04 18:00:01+00:00,"Winter storm to bring icy conditions in Pennsylvania, New England http"
15642,2022-02-04 17:50:00+00:00,"Winter Olympics 2022: Ukraine, ROC athletes compete as tensions between countries at fever pitch http"
15643,2022-02-04 17:40:00+00:00,Trump helps narrow field in crowded Ohio Republican Senate primary http
15644,2022-02-04 17:30:00+00:00,LA County to loosen mask rules when COVID-19 numbers improve: report http
15645,2022-02-04 17:20:00+00:00,Hunter Biden's 'disgusting' laptop: Computer repairman reveals what made him call FBI http
15646,2022-02-04 17:10:00+00:00,Pelosi fears 'for the physical safety' of US Olympic athletes who speak out against China http
15647,2022-02-04 17:00:02+00:00,Daughter of imprisoned Uyghur scholar concerned China using Olympics as a propaganda tool http
15648,2022-02-04 16:50:00+00:00,Robert Redford's old Porsche sold for $1.5 million http
15649,2022-02-04 16:40:00+00:00,Discovery CEO David Zaslav claims he had nothing to do with Jeff Zucker’s CNN exit as merger looms http
15650,2022-02-04 16:30:00+00:00,Pentagon: US expects new ISIS leader to ‘step up’ as they ‘would like to continue to attack the West’ http
15651,2022-02-04 16:20:01+00:00,Tonga's Pita Taufatofua skips 2022 Winter Olympics to help home country recover from natural disasters http
15652,2022-02-04 16:10:00+00:00,"Democrats, teachers unions fight to keep parents from learning what their kids are taught http"
15653,2022-02-04 16:00:01+00:00,Jeff Zucker’s CNN exit: AT&amp;T CEO called out for claiming ousted boss resigned on own terms http
15654,2022-02-04 15:50:00+00:00,Tonga's Pita Taufatofua skips 2022 Winter Olympics to help home country recover from natural disasters http
15655,2022-02-04 15:40:00+00:00,Kanye West says daughter North is on TikTok 'against my will' amid divorce battle with Kim Kardashian http
15656,2022-02-04 15:30:00+00:00,Athletes at Winter Olympics 2022 praise new adjustable beds over carboard beds used in Tokyo http
15657,2022-02-04 15:20:00+00:00,MSNBC lambasted after guest claims unvaccinated children likely to get 'serious' COVID: 'Fearmongering' http
15658,2022-02-04 15:10:00+00:00,"Winter storm brings heavy snow to Midwest, icy conditions to Texas http"
15659,2022-02-04 15:00:03+00:00,Winter Olympics 2022: Japan snowboarder Rina Yoshika suffers spinal injury during training session http
15660,2022-02-04 14:50:00+00:00,Amir Locke shooting: Minneapolis police release bodycam footage showing officer opening fire http
15661,2022-02-04 14:40:00+00:00,"Biden moving US troops in Eastern Europe won't prevent Russian invasion, experts agree http"
15662,2022-02-04 14:30:00+00:00,White House disputes claims China's economic support may handicap Russian sanctions http
15663,2022-02-04 14:20:00+00:00,American Haas F1 team first to reveal new 2022 car http
15664,2022-02-04 14:10:00+00:00,Georgia GOP gubernatorial clash: Kemp uses Trump's past words to target Perdue http
15665,2022-02-04 14:00:02+00:00,'Secrets of Playboy' director explains why she filmed documentary now: 'These women need to be heard' http
15666,2022-02-04 13:50:00+00:00,TUNE IN: @user joins the @user panel today at 12p ET on Fox News Channel. http
15667,2022-02-04 13:40:00+00:00,"NYC police union says Manhattan DA Bragg 'emboldened' criminals, cops 'not safe' after Biden visit http"
15668,2022-02-04 13:30:00+00:00,Republican officials say study on lockdown ineffectiveness validates COVID-19 approach http
15669,2022-02-04 13:20:00+00:00,Grandmother surprised at Disney's Magic Kingdom by family for her 70th birthday http
15670,2022-02-04 13:10:00+00:00,"CNN, MSNBC, NYT, WaPo completely avoid Johns Hopkins study finding COVID lockdowns ineffective http"
15671,2022-02-04 13:00:01+00:00,Cheesy French onion soup from a famous New England hotel: Try the recipe http
15672,2022-02-04 12:50:00+00:00,Whoopi Goldberg is defended while Joe Rogan is still bashed: Here's why http
15673,2022-02-04 12:40:00+00:00,Tennessee university reinstates professor acquitted of ties to China http
15674,2022-02-04 12:30:00+00:00,Texas fugitive accused of asphyxiating roommate by sitting on her arrested for manslaughter http
15675,2022-02-04 12:20:00+00:00,"Political cartoon of the day: Border Guard

http http"
15676,2022-02-04 12:10:00+00:00,The murky world of gain-of-function research http
15677,2022-02-04 12:00:03+00:00,"Missing Codi Bigsby: 4-year-old’s father arrested, charged with child neglect, Virginia police say http"
15678,2022-02-04 12:00:00+00:00,Pennsylvania Macy's 'grab and run' suspects steal thousands of dollars in merchandise http
15679,2022-02-04 11:50:00+00:00,"RNC committee advances censure of Cheney, Kinzinger over roles on Jan. 6 committee http"
15680,2022-02-04 11:40:00+00:00,Noem signs bill banning transgender participation in girls' sports http
15681,2022-02-04 11:30:00+00:00,"CNN scandal: Jeff Zucker, Allison Gollust gave Gov. Cuomo COVID 'talking points' to combat Trump, report says http"
15682,2022-02-04 11:20:00+00:00,Terrell Davis supports Brian Flores following lawsuit: 'He's putting everything on the line' http
15683,2022-02-04 11:10:00+00:00,New York City crime surged 38.5% overall in the first month of 2022 http
15684,2022-02-04 11:00:00+00:00,"MSNBC broadcast interrupted by 'Let's Go Brandon' flag
http"
15685,2022-02-04 10:45:00+00:00,"Missouri National Guard troops aid stranded drivers during winter storm
http"
15686,2022-02-04 10:30:00+00:00,"North Las Vegas deadly crash 911 audio released: 'There's bodies everywhere’
http"
15687,2022-02-04 10:15:00+00:00,"Noem signs bill banning transgender participation in girls sports
http"
15688,2022-02-04 10:00:02+00:00,".@DrOz: COVID lockdowns study should anger Americans
http"
15689,2022-02-04 09:45:00+00:00,"FLAGRANT FOUL: Shaq dunks on COVID vaccine mandates, says people shouldn't have to decide whether to get vaccinated if it was 'going against [their] morals.' http http"
15690,2022-02-04 09:30:00+00:00,"Looming midterm elections have states grappling over redistricting maps
http"
15691,2022-02-04 09:15:00+00:00,"Tennessee university reinstates professor acquitted of ties to China
http"
15692,2022-02-04 09:00:02+00:00,"UCLA player Mac Etienne arrested after allegedly spitting on fan after loss at Arizona: reports
http"
15693,2022-02-04 08:45:00+00:00,"NBA’s Enes Kanter Freedom slams China ‘puppet’ Yao Ming: ‘Big body, small heart and tiny brain’
http"
15694,2022-02-04 08:30:00+00:00,"California cop shot, 1 suspect nabbed, 2 considered armed and dangerous
http"
15695,2022-02-04 08:15:00+00:00,"Texas fugitive accused of asphyxiating roommate by sitting on her arrested for manslaughter
http"
15696,2022-02-04 08:00:02+00:00,"Kentucky disabled Marine Corps vet's brutal beating: 2 caught and convicted, 3rd sought, authorities say
http"
15697,2022-02-04 07:45:00+00:00,"NYC Teen who allegedly shot cop is back in jail: report
http"
15698,2022-02-04 07:15:00+00:00,"The unvaccinated should be a 'protected class' argues 'Convoy to DC 2022' co-founder
http"
15699,2022-02-04 07:00:01+00:00,"Elton John thanks wrong city after Kansas City performance
http"
15700,2022-02-04 06:45:00+00:00,"Democrat running against Gov. Noem says he represents South Dakotans while Noem goes national
http"
15701,2022-02-04 06:30:00+00:00,"IT'S 'PROPAGANDA': @user reacts to the start of the Beijing Olympics, calls upon American athletes to show the world 'the real side of China.' http"
15702,2022-02-04 06:15:00+00:00,"Biden repeats debunked Second Amendment cannon claim, says 'no amendment is absolute'
http"
15703,2022-02-04 06:00:00+00:00,FREEDOM FIGHTER: North Carolina veteran in desperate need of kidney transplant vows he'll die before being pressured to take vaccine. http http
15704,2022-02-04 05:45:00+00:00,".@JesseBWatters: Liberals love Fox News, a lot more than CNN
http"
15705,2022-02-04 05:37:00+00:00,TURNING A BLIND EYE?: @user blasts liberal elites for regularly bashing and censoring conservatives while praising China's policies. http
15706,2022-02-04 05:30:00+00:00,"The murky world of gain-of-function research
http"
15707,2022-02-04 05:15:00+00:00,"Joe Rogan controversy: Ex-Mumford &amp; Sons member compares calls to nix Spotify podcast to Soviet-era censorship
http"
15708,2022-02-04 05:00:01+00:00,"Noem signs bill banning transgender participation in girls sports
http"
15709,2022-02-04 04:48:22+00:00,"Rhode Island fire at rehab center draws multiple ambulances: report
http"
15710,2022-02-04 04:15:00+00:00,MANDATE NATION: @user says debate over masking children is really about power. http http
15711,2022-02-04 04:00:00+00:00,"Ex-top drug cop in Bolivia charged with cocaine trafficking

http"
15712,2022-02-04 03:45:00+00:00,"ZIP YOUR LIP: Pelosi warns US Olympians to shut up and 'compete' instead of call China out

http"
15713,2022-02-04 03:35:00+00:00,"'NOT THE ANSWER': Another progressive pipe dream dunked in cold water by Biden as cop killings rise: 'Enough'

http"
15714,2022-02-04 03:30:00+00:00,"'90 Day Fiancé' star sentenced to 18 years in prison after aggravated kidnapping, domestic assault conviction

http"
15715,2022-02-04 03:25:00+00:00,"MSNBC guest: Biden's team 'hitting their stride' on foreign policy

http"
15716,2022-02-04 03:20:00+00:00,"BOO THIS MAN: Kaep thought he could go to an NBA game in peace... he thought wrong

http"
15717,2022-02-04 03:15:00+00:00,"Americans in Ukraine should 'get out' warns GOP lawmaker after classified briefing

http"
15718,2022-02-04 03:10:00+00:00,"DOUBLE STANDARD: ABC shredded for treating Roseanne and Whoopi situations VERY differently

http"
15719,2022-02-04 03:05:00+00:00,"University of Chicago pro-Palestine group urges students to avoid 'Sh*tty Zionist Classes'

http"
15720,2022-02-04 03:00:00+00:00,"RNC committee advances censure of Cheney, Kinzinger over roles on Jan. 6 committee

http"
15721,2022-02-04 02:55:41+00:00,"NO CLASS: Teacher pays high price for hating on students' fundraiser for murdered cops

http"
15722,2022-02-04 02:55:00+00:00,"AP reporter spars with State Department's Ned Price over allegation on Russia: 'This is Alex Jones territory'

http"
15723,2022-02-04 02:54:22+00:00,"DEFENDING FREE SPEECH: On ‘Hannity,’ former Congresswoman @user warns that if Americans don’t stand up against censorship, ‘we will lose our identity as a country.’ @user http"
15724,2022-02-04 02:45:00+00:00,"Healthy adults deliberately infected with COVID-19 in world's first 'human challenge study'

http"
15725,2022-02-04 02:40:00+00:00,"Giants release second statement regarding Brian Flores' allegations

http"
15726,2022-02-04 02:35:00+00:00,"Prince Harry shares how he engages in self-care to help combat 'burnout': 'Need to meditate every single day'

http"
15727,2022-02-04 02:30:00+00:00,"CLASSMATE TO INMATE: Student dragged out and treated 'worse than a prisoner' in school mask mayhem

http"
15728,2022-02-04 02:25:00+00:00,"Pennsylvania Macy's 'grab and run' suspects steal thousands of dollars in merchandise

http"
15729,2022-02-04 02:20:00+00:00,"New York governor approves aggressive redistricting plan that could wipe out several GOP seats

http"
15730,2022-02-04 02:15:00+00:00,"Super Bowl 2022: Bengals' Sam Hubbard wants to win for Harambe

http"
15731,2022-02-04 02:10:00+00:00,"Missing Codi Bigsby: 4-year-old’s father arrested, charged with child neglect, Virginia police say

http"
15732,2022-02-04 02:05:00+00:00,"Noem signs bill banning transgender participation in girls sports

http"
15733,2022-02-04 02:00:01+00:00,"CNN scandal: Jeff Zucker, Allison Gollust gave Gov. Cuomo COVID 'talking points' to combat Trump, report says

http"
15734,2022-02-04 01:55:00+00:00,"Terrell Davis supports Brian Flores following lawsuit: 'He's putting everything on the line'

http"
15735,2022-02-04 01:52:01+00:00,OPEN YOUR EYES: On @user @user says President Biden is ‘too busy playing president on his Oval Office play set to realize that there is a revolution afoot.’ http
15736,2022-02-04 01:50:00+00:00,"New York City crime surged 38.5% overall in the first month of 2022

http"
15737,2022-02-04 01:40:00+00:00,"MSNBC broadcast interrupted by 'Let's Go Brandon' flag

http"
15738,2022-02-04 01:35:00+00:00,"‘RHOC’ alum Elizabeth Lyn Vargas’ alleged assailant charged with 8 felonies for threatening to kill her

http"
15739,2022-02-04 01:30:00+00:00,"Pelosi warns US athletes not to risk 'incurring the anger' of 'ruthless' Chinese government during Olympics

http"
15740,2022-02-04 01:20:00+00:00,"‘Flowers in the Attic’ star Harry Hamlin reveals why he chose role in prequel: 'Pretty hungry to go to work'

http"
15741,2022-02-04 01:15:00+00:00,"NYC high school fires teacher for 'politically charged' tweet about gunned down cops

http"
15742,2022-02-04 01:10:00+00:00,"MSNBC hires failed Democrat candidate after his short-lived campaign

http"
15743,2022-02-04 01:05:00+00:00,"Sarah Jessica Parker dismisses Kim Cattrall return to 'SATC' franchise: 'Too much public history'

http"
15744,2022-02-04 01:00:02+00:00,"House Dems' China competitiveness bill includes immigration provisions critics warn could aid Beijing

http"
15745,2022-02-04 00:55:00+00:00,"App-store bill targeting Apple, Google is approved by Senate panel

http"
15746,2022-02-04 00:53:16+00:00,"‘POLITICAL SCIENCE’: Rep. @user tells @user that Democrats’ COVID policies aren’t based on research, but on their own personal agendas. http"
15747,2022-02-04 00:50:00+00:00,"Black voters sue NYC over noncitizen voting, claim it violates civil rights law

http"
15748,2022-02-04 00:45:00+00:00,"Republicans promise sanctions for IOC if any US athletes go missing during Beijing Olympics

http"
15749,2022-02-04 00:40:00+00:00,"Pennsylvania man convicted of strangling newborn son he had with underage girl hanged himself in prison

http"
15750,2022-02-04 00:35:00+00:00,"Viral three-ingedient crème brûlée recipe is a 'love at first bite' you can make at home

http"
15751,2022-02-04 00:30:00+00:00,"Supreme Court will become a 'highly partisan' body with Biden's nominee on the bench: Winsome Sears

http"
15752,2022-02-04 00:28:00+00:00,"SEE IT: White House glows in red, white, and blue ahead of Beijing Olympics

http"
15753,2022-02-04 00:25:00+00:00,"Alphonso David sues Human Rights Campaign, claiming that it fired him for being Black

http"
15754,2022-02-04 00:20:00+00:00,"Biden repeats debunked Second Amendment cannon claim, says 'no amendment is absolute'

http"
15755,2022-02-04 00:15:00+00:00,"McCarthy slams Biden for failing to condemn 'soft-on-crime' Dems during NYC trip, calls for GOP House majority

http"
15756,2022-02-04 00:10:00+00:00,"Aaron Rodgers' teammates don't think he'll return to Packers: report

http"
15757,2022-02-04 00:05:00+00:00,"Inflation hits Amazon: Price of Prime memberships going up

http"
15758,2022-02-03 23:55:00+00:00,"Brian Flores among three finalists for Texans coaching gig

http"
15759,2022-02-03 23:50:01+00:00,"Vast majority at Baltimore high school read at elementary level, some kindergarten: Assessment

http"
15760,2022-02-03 23:45:00+00:00,"Classified State Dept email: Hunter Biden undercut US anticorruption efforts in Ukraine

http"
15761,2022-02-03 23:40:00+00:00,"War Power Caucus leader demands Biden get congressional approval before military action against Russia

http"
15762,2022-02-03 23:35:00+00:00,"EEOC wants to join women's team players in equal pay appeal

http"
