"","X","Date","text"
"8523",8522,"2022-01-18 13:00:03+00:00","Australia recorded its highest number of daily Covid deaths since the pandemic began: 74. The state of Victoria has declared a state of emergency for its hospital system as it faces staff shortages and soaring cases. https://t.co/DFQqAVZsZJ"
"8524",8523,"2022-01-18 12:30:09+00:00","Royal Caribbean and Celebrity Cruises have canceled several trips as the Omicron variant continues to wreak havoc with the cruise industry. https://t.co/xfrHqwPIC2"
"8525",8524,"2022-01-18 12:15:06+00:00","As Tonga struggles to clean up and reconnect with the world after a volcanic eruption set off a tsunami, the country is confronting the risk that international aid workers could bring Covid to the island nation, a virus it has so far kept out.
https://t.co/EaCZhSCPIe https://t.co/u6m4s5UqaL"
"8526",8525,"2022-01-18 12:00:18+00:00","In his annual letter to corporate America, Larry Fink, the BlackRock founder and chief executive, clarified and defended his approach to social and environmental issues at the world’s largest money manager. https://t.co/LjbrsPeOAZ"
"8527",8526,"2022-01-18 11:45:05+00:00","Roberta Metsola of Malta will succeed David Sassoli, who died last week, as the president of the European Parliament as it seeks a more prominent place within the EU.

“We must fight back against the anti-EU narrative,” she said after her election.
https://t.co/Bwgf0OURoo"
"8528",8527,"2022-01-18 11:38:21+00:00","Researchers found serious encryption flaws in a mandatory app for Olympic athletes, renewing concerns about surveillance at the Beijing Games.
https://t.co/tEqZq83rxM"
"8529",8528,"2022-01-18 11:30:12+00:00","Hong Kong will cull more than 2,000 hamsters after a pet shop worker, a customer and at least 11 hamsters tested positive for the Delta coronavirus variant. Officials said it was not clear that the virus had been transmitted to humans from the animals. https://t.co/tZkjSpXglq"
"8530",8529,"2022-01-18 11:15:00+00:00","Brick Lane in East London is known for its many Bangladeshi-run businesses, but in recent years, it has drawn notice for its rapid gentrification.

Swipe through to see the neighborhood with our reporter. https://t.co/4Io2gl8FRI"
"8531",8530,"2022-01-18 11:00:12+00:00","Detainees in an Arkansas jail who had Covid were unknowingly treated by the detention center’s doctor with ivermectin, a drug that health officials have said should not be used to treat or prevent the virus, according to a new lawsuit.
https://t.co/TCdogKW84q"
"8532",8531,"2022-01-18 10:30:12+00:00","Prime Minister Mario Draghi calmed Italy’s volatile politics, imbuing many Italians with a renewed sense of pride and steadiness. But a potential new position as president, a powerful but often-ceremonial role, could unleash new instability.
https://t.co/AU35MHCbR3"
"8533",8532,"2022-01-18 10:15:04+00:00","CVS and Walgreens, two of the biggest pharmacy chains in the U.S., temporarily closed some stores over the weekend because of staff shortages complicated by the soaring number of people infected with the Omicron variant.
https://t.co/CfqkO3PG7b"
"8534",8533,"2022-01-18 10:00:14+00:00","Leaders of the U.S.’s largest air carriers said that thousands of flights could be grounded by interference from 5G technology. The warning comes two days before Verizon and AT&amp;T plan to deploy more segments of the new mobile service. https://t.co/EkTTysb5l5"
"8535",8534,"2022-01-18 09:29:03+00:00","Here's a look at some of the highlights worth watching from late-night TV. https://t.co/tHGx2ldNGb"
"8536",8535,"2022-01-18 09:15:02+00:00","Two earthquakes struck Badghis Province, a remote, mountainous area of western Afghanistan, killing at least 27 people and destroying dozens of homes, officials said. Rescue teams were sent to the affected areas and there are fears the toll could rise.
https://t.co/vtemAbgPm1"
"8537",8536,"2022-01-18 09:00:12+00:00","The recognition of animated features at the Oscars helps push beyond assumptions that the medium’s sole virtue is to serve as a vehicle for children-oriented narratives. https://t.co/JsEud1sHW0"
"8538",8537,"2022-01-18 08:45:05+00:00","As Tonga struggles to clean up and reconnect with the world after a volcanic eruption set off a tsunami, the country is confronting the risk that international aid workers could bring Covid to the island nation, a virus it has so far kept out.
https://t.co/tAXNDhykcK"
"8539",8538,"2022-01-18 08:30:05+00:00","An eccentric billionaire and former prime minister of Georgia, Bidzina Ivanishvili, says he has retired from the country's fraught politics. His critics say he still wields power. What’s beyond dispute: his obsession with trees. https://t.co/VjjEQGZcVV"
"8540",8539,"2022-01-18 08:00:13+00:00","The costs of new Brexit trade rules are mounting for British companies that depend on fast, small deliveries from Europe. That includes specialist food importers who have helped make London one of the world’s best cities for dining.
https://t.co/Hv22CsGofQ"
"8541",8540,"2022-01-18 07:29:02+00:00","Royal Caribbean and Celebrity Cruises have canceled several trips as the Omicron variant continues to wreak havoc with the cruise industry. https://t.co/i9g8mGeVOq"
"8542",8541,"2022-01-18 07:00:07+00:00","14-year-old Michael Artiaga is the 2020 and 2021 Tetris world champion. Andy, his 16-year-old brother, won second in the Classic Tetris World Championships. They are part of a rising trend in classic gaming competitions, where players are getting younger. https://t.co/iuvtVNrPwv"
"8543",8542,"2022-01-18 06:30:06+00:00","Even if enough people build natural Covid immunity by catching the Omicron variant, Dr. Anthony Fauci said it's too soon to say if this will spell the pandemic's end, given the variability of potential new variants. “The answer is: We do not know,” he said.https://t.co/JsNRffVXkI"
"8544",8543,"2022-01-18 06:00:06+00:00","Seen scavenging for food behind housing developments and roaming the local airport, Galveston Island canids are not your conventional coyotes. They carry a ghostly genetic legacy: DNA from red wolves, which were declared extinct in the wild in 1980. https://t.co/vkOzt9KbKZ"
"8545",8544,"2022-01-18 05:30:03+00:00","Russia has been thinning out its embassy in Ukraine. It may be part propaganda, part preparation for a conflict or part feint — or all three. https://t.co/GL9uwL26Cv"
"8546",8545,"2022-01-18 05:00:08+00:00","Two earthquakes rattled Afghanistan’s Badghis Province along the border with Turkmenistan, killing at least 22 people, a local official said. There were fears the death toll could rise as rescuers reached remote villages. https://t.co/dV0wwj6zgF"
"8547",8546,"2022-01-18 04:30:08+00:00","Relatives of the Rev. Dr. Martin Luther King Jr., voting rights activists and Democratic officials marched on Washington on Monday, urging the Senate to pass voting rights legislation. https://t.co/4MYN9LAX1z"
"8548",8547,"2022-01-18 04:00:14+00:00","Detainees in an Arkansas jail who had Covid were unknowingly treated by the detention center’s doctor with ivermectin, a drug that health officials have said should not be used to treat or prevent the virus, according to a new lawsuit.
https://t.co/SWKKGSDZvL"
"8549",8548,"2022-01-18 03:29:05+00:00","Eric Adams, New York City's mayor, made public safety a theme of his campaign. Two weeks into his tenure, a horrific killing at a subway station poses a test. https://t.co/EcZphd6BBy"
"8550",8549,"2022-01-18 03:00:09+00:00","Janis Ian has always been unafraid of singing about difficult subjects and has often served as a cultural clairvoyant.

At 70, the singer-songwriter is releasing a final album, “The Light at the End of the Line.”
https://t.co/glVYJwpink"
"8551",8550,"2022-01-18 02:30:06+00:00","Los cigarrillos siguen siendo la principal causa de muerte prevenible en Estados Unidos, según los Centros para el Control y la Prevención de Enfermedades. En 2020, por primera vez en dos décadas, sus ventas aumentaron.
https://t.co/lqHxHciCf5"
"8552",8551,"2022-01-18 02:00:09+00:00","Ruth Bader Ginsburg made her final appearance as a lawyer before the Supreme Court in 1978. More than 40 years later, still relatively few female lawyers argue cases there, our reporter Adam Liptak writes.
https://t.co/LFtKGck9Zm"
"8553",8552,"2022-01-18 01:00:16+00:00","Sunnyvale, California, has been inundated with more than a thousand crows practically every evening during the pandemic.

And now the city is turning to an unlikely weapon to disperse them: lasers.
https://t.co/37yAASmBEe"
"8554",8553,"2022-01-18 00:30:10+00:00","¿Estás en busca de un mejor cubrebocas? Aquí hay una guía para encontrar mascarillas N95, KN95 o KF94 de calidad superior.
https://t.co/e9CzRoZSH6"
"8555",8554,"2022-01-18 00:00:13+00:00","Young-onset dementia is especially traumatic and challenging for families to acknowledge, and many physicians fail to recognize it. But recent studies indicate that the problem is far more common than most doctors realize.
https://t.co/rfq0SOYwBl"
"8556",8555,"2022-01-17 23:31:05+00:00","A Texas rabbi recounted how security training helped him and two others escape the synagogue where a gunman held them hostage.
https://t.co/rCNcvYMDyQ"
"8557",8556,"2022-01-17 23:14:03+00:00","¿Porqué está en problemas el príncipe Andrés? ¿Qué significa su situación para la familia real británica? Esto es lo que hay que saber.
https://t.co/7aUKSFjh0G"
"8558",8557,"2022-01-17 23:00:18+00:00","In Opinion

“A slaughter of wolves is underway in Montana, Idaho and Wyoming that has no precedent in the past 100 years,” writes Thomas McNamee, an author, in a guest essay. “In all three states, even wolf pups can be killed.”
https://t.co/zZFK51np4m"
"8559",8558,"2022-01-17 22:30:07+00:00","The costs of new Brexit trade rules are mounting for British companies that depend on fast, small deliveries from Europe. That includes specialist food importers who have helped make London one of the world’s best cities for dining.
https://t.co/3HQBgGX743"
"8560",8559,"2022-01-17 22:00:32+00:00","The grand Deauville Beach Resort once hosted the likes of Sammy Davis Jr., John F. Kennedy, Frank Sinatra and The Beatles.

But after years of neglect, the Miami Beach hotel has been deemed unsafe and is likely to be torn down, dismaying preservationists. 
https://t.co/MDKIgxKNeU"
"8561",8560,"2022-01-17 21:30:09+00:00","In Opinion

“California has more rooftops with solar panels than any other state,” Arnold Schwarzenegger, the state’s former governor, writes in a guest essay. “But a proposal from the state’s public utility commission threatens that progress.” https://t.co/gY8vTBmFR6"
"8562",8561,"2022-01-17 21:00:15+00:00","Fried rice is the perfect weeknight meal: it requires minimal prep, simple pantry condiments and basic vegetables. https://t.co/If0MEX2d9Q"
"8563",8562,"2022-01-17 20:30:06+00:00","In Opinion

“Looks like Joe Biden’s voting rights package is doomed because he can’t get 60 votes in the Senate to break a filibuster,” Gail Collins tells Bret Stephens in their latest conversation.
https://t.co/ekDbrBkccW"
"8564",8563,"2022-01-17 20:20:03+00:00","The Texas rabbi held hostage on Saturday said that he and two other hostages escaped by throwing a chair at the gunman and then fleeing the synagogue.
https://t.co/mXsa0Faboq"
"8565",8564,"2022-01-17 20:15:12+00:00","As a storm pushes north in the U.S., more than 1,500 flights have been canceled and thousands of people have been left without power. The storm brought heavy snow to parts of the Lower Great Lakes, Central Appalachians, upstate New York and Canada.
https://t.co/r9Jlr93eZP"
"8566",8565,"2022-01-17 20:00:21+00:00","These hard-shell tacos are filled with tempeh seasoned with well-toasted tomato paste, ground cumin, chili powder and smoked paprika, as well as nutritional yeast for added umami. https://t.co/7TcnWh76cq"
"8567",8566,"2022-01-17 19:45:05+00:00","Aafia Siddiqui was convicted in 2010 of trying to kill U.S. soldiers and plotting to blow up the Statue of Liberty.

Now, investigators are looking into whether her story may have motivated the British attacker who stormed a Texas synagogue on Saturday.
https://t.co/Zt2quahvTi"
"8568",8567,"2022-01-17 19:30:20+00:00","“Other people find their inner balance through counseling or running or yoga or tending to tomatoes and cucumbers in the garden,” @DanBarryNYT writes. “I find it with basketball. Just me, a ball, a hoop. And, now, Covid.”
https://t.co/yFUdfN1EzQ"
"8569",8568,"2022-01-17 19:15:07+00:00","Ralph Emery, the MC widely regarded as the most popular radio and television broadcast personality in the history of country music, died on Saturday. He was 88.
https://t.co/yfMsLvbgPk"
"8570",8569,"2022-01-17 19:00:21+00:00","It’s simple enough to recreate the usually store-bought lemon pepper seasoning at home. Sprinkled over roasted chicken wings, the golden dust gives off high-voltage flavors. https://t.co/F0IhAYaC4j"
"8571",8570,"2022-01-17 18:45:09+00:00","The British man who took four hostages at a Texas synagogue had serious mental health issues and arguably should not have been able to travel to the U.S. at all, his brother said in an interview.
https://t.co/DGZKOd5u8T"
"8572",8571,"2022-01-17 18:30:17+00:00","Janis Ian has always been unafraid of singing about difficult subjects and has often served as a cultural clairvoyant.

At 70, the singer-songwriter is releasing a final album, “The Light at the End of the Line.”
https://t.co/9UDAlJsLHP https://t.co/QmhDbE55xR"
"8573",8572,"2022-01-17 18:00:25+00:00","The fire that killed 17 people in the Bronx tore at the heart of a small, tight-knit community of West African immigrants in New York City.

Here are the stories of the people who were lost in the blaze.
https://t.co/GkmoQhDxMX"
"8574",8573,"2022-01-17 17:30:09+00:00","In Opinion

Six justices yielded to politics to disable an agency from carrying out its statutory mission to protect the health and safety of the U.S. work force, Linda Greenhouse says of the Supreme Court decision to block a workplace Covid vaccine rule. https://t.co/l9ZsC2L1Hf"
"8575",8574,"2022-01-17 17:20:05+00:00","The grand Deauville Beach Resort once hosted the likes of Sammy Davis Jr., John F. Kennedy, Frank Sinatra and The Beatles.

But after years of neglect, the Miami Beach hotel has been deemed unsafe and is likely to be torn down, dismaying preservationists. 
https://t.co/ZkUFQOyDbM"
"8576",8575,"2022-01-17 17:00:17+00:00","“Making me appear ridiculous was the chosen way to marginalize my message.” Marianne Williamson, the hard-to-define former presidential candidate, still keeps an ear to the ground in Washington as she ponders what’s next. https://t.co/CS9nATX9ZB"
"8577",8576,"2022-01-17 16:40:06+00:00","Sunnyvale, California, has been inundated with more than a thousand crows practically every evening during the pandemic.

And now the city is turning to an unlikely weapon to disperse them: lasers.
https://t.co/KIclloS77L"
"8578",8577,"2022-01-17 16:35:48+00:00","As a storm pushes north in the U.S., more than 1,400 flights have been canceled and thousands of people have been left without power. Most of the New York City area is under a coastal flood warning or advisory, the Weather Service said. https://t.co/KZ2cYbcNoK"
"8579",8578,"2022-01-17 16:30:15+00:00","Novak Djokovic returned to Serbia after being deported from Australia over his Covid vaccination status. But the drama at the Australian Open may only be the first chapter in the tennis star’s saga if he chooses to remain unvaccinated. https://t.co/zS7NOLFfnu"
"8580",8579,"2022-01-17 16:20:04+00:00","The British culture secretary attempted to deal a death blow to the main funding source for the BBC, an annual license fee charged to households with a TV. She and other Conservatives have long said the BBC’s funding needed an overhaul. https://t.co/n1ybNxrMYj"
"8581",8580,"2022-01-17 16:15:08+00:00","Australia plans to recognize Russia’s Sputnik V Covid vaccine for arriving travelers in a move that officials said would “expand options” for the return of international students, workers and elite athletes. https://t.co/ZFMHBwY0tC"
"8582",8581,"2022-01-17 16:00:13+00:00","How many words can you make with 7 letters? Try today’s Spelling Bee.

Don’t forget, your words must include the center letter. https://t.co/FlJ8HvYjXD"
"8583",8582,"2022-01-17 15:45:10+00:00","Diets, because of their restrictive nature, impose an all-or-nothing mind-set that sets us up to fail.

Today’s Eat Well Challenge explains how slip-ups can make us eat more, and why intuitive eating can help break the cycle.
https://t.co/uFHbPQMFe8"
"8584",8583,"2022-01-17 15:30:12+00:00","The best way to find legitimate N95 and KN95 masks is to buy ones made by reputable manufacturers and sold by trusted retailers. @wirecutter shows you how: https://t.co/Y6aUKgl4KP"
"8585",8584,"2022-01-17 15:10:06+00:00","Michelle Go, a 40-year-old New Yorker who loved to travel, was killed on Saturday when a man pushed her in front of a subway train. The attacker was undergoing a psychiatric evaluation but is expected to be arraigned on murder charges. https://t.co/AMSsYi6c4L"
"8586",8585,"2022-01-17 15:00:05+00:00","Éric Zemmour, the anti-immigrant far-right pundit who is running in France’s presidential elections, was convicted on charges of inciting racial hatred. It was the third conviction for Zemmour, who has a long history of making incendiary comments.
https://t.co/KRJHRRB06F"
"8587",8586,"2022-01-17 14:50:05+00:00","Pouring tons of salt on roads makes winter driving safer. It also has damaging environmental and health consequences, according to a growing body of research. https://t.co/vUQFtlbdla"
"8588",8587,"2022-01-17 14:35:05+00:00","Breaking News: China is ending ticket sales for the 2022 Olympics in Beijing “to ensure the safety of all participants and spectators.” The decision came less than two days after Beijing reported its first case of the Omicron variant.
https://t.co/EdWqGbCsZO"
"8589",8588,"2022-01-17 14:30:15+00:00","Safety experts offer advice on how to stay safe and keep warm if you get stranded on the road in a snowstorm. Their top tip? Be prepared. https://t.co/XjPHqivRBX"
"8590",8589,"2022-01-17 14:10:04+00:00","Three people were killed in Abu Dhabi when several fuel tankers exploded in a possible drone strike, according to state-run media and UAE authorities. https://t.co/a2nVLKrfhK"
"8591",8590,"2022-01-17 14:00:07+00:00","In Opinion

Hold off before freaking out about that new CDC diabetes study, Jessica Grose writes. https://t.co/QutuUQD5MO"
"8592",8591,"2022-01-17 13:40:06+00:00","U.S. opinion of President Biden’s efforts to contain the pandemic is lower than ever, a CBS News/YouGov poll found. Just 36% of respondents believed efforts to deal with the coronavirus were “going well.” https://t.co/tBdkkiVkCM"
"8593",8592,"2022-01-17 13:30:14+00:00","News Analysis: The contagious Omicron variant is pushing the CDC into uncharted territory, @apoorva_nyc writes. It is moving faster than researchers can, worsening a longstanding problem: The agency must make tough decisions with scant data. https://t.co/dxcmeB12Yl"
"8594",8593,"2022-01-17 13:15:08+00:00","It would come as no surprise if Sunday marked a turning point for Novak Djokovic, our tennis correspondent @christophclarey writes, symbolized by his long, grim walk to the airport gate in Melbourne under the escort of immigration officials. https://t.co/4Tx2An3jlx"
"8595",8594,"2022-01-17 13:00:17+00:00","Prayer services were held for the victims of the fire last week in a Bronx apartment building. ""If these people lived in Midtown Manhattan, this wouldn’t have happened, "" the leader of an Islamic center said. ""They would not have needed space heaters."" https://t.co/zB36EliMeg"
"8596",8595,"2022-01-17 12:45:05+00:00","Disruptions to the U.S. labor force are making it harder to get drivers behind snow plows. The worker shortage has coincided with unruly storms. https://t.co/lxmgLtJhDU"
"8597",8596,"2022-01-17 12:30:08+00:00","Petro Poroshenko, Ukraine’s former president and a leading opposition figure, returned to Kyiv, where he faced possible arrest, adding internal political turmoil to the threat of a Russian invasion. https://t.co/pItGCSfhme"
"8598",8597,"2022-01-17 12:15:53+00:00","Two days after a volcanic eruption spawned a tsunami that struck Tonga, severed communication lines left Tongans abroad waiting for news of their loved ones, while aid agencies and the island nation’s Pacific neighbors struggled to assess the damage. https://t.co/ebYKIs5uU7"
"8599",8598,"2022-01-17 12:00:17+00:00","Florida might be too small for Gov. Ron DeSantis and former President Donald Trump. A spat over Covid policies has exposed long-stewing resentment between Trump and the rising GOP governor, who is unwilling to curb his ambitions. https://t.co/Oq8yLHOo1y"
"8600",8599,"2022-01-17 11:45:07+00:00","The Philippines Commission on Elections threw out a petition to disqualify Ferdinand Marcos Jr., the son of the country’s former dictator, from the presidential election. He is leading in the polls despite several efforts to keep him off the ballot. https://t.co/x2QyjF9Dwl"
"8601",8600,"2022-01-17 11:30:09+00:00","A strong winter storm in the U.S. is bringing heavy snow to parts of the Lower Great Lakes, Central Appalachians and the Northeast. It wreaked havoc in parts of the South over the weekend and has left thousands without power. https://t.co/0XVW63lDEu"
"8602",8601,"2022-01-17 11:00:17+00:00","Charles McGee, one of the last surviving Tuskegee Airmen, died on Sunday at 102. As a fighter pilot, he flew a total of 409 combat missions in World War II and the Korean and Vietnam Wars. https://t.co/LoeBRjGoqB"
"8603",8602,"2022-01-17 10:30:13+00:00","The Philippines is grappling with a record Covid surge. Cases appear milder than during previous outbreaks and hospitals are not yet overwhelmed, but experts are still urging caution. https://t.co/dxPSdD0LQc"
"8604",8603,"2022-01-17 10:00:09+00:00","Broadway producers have come up with a way to keep shows running amid the surge in virus cases, thanks mainly to a small army of replacement workers. But there’s a new problem: Audiences are vanishing. https://t.co/UcDRTMkB0r"
"8605",8604,"2022-01-17 09:30:06+00:00","The FBI identified a British national as the man who took hostages in a Texas synagogue on Saturday. He was killed during the rescue operation. British authorities confirmed counterterrorism police are involved in their investigation. https://t.co/PTWQHZwXXU"
"8606",8605,"2022-01-17 09:15:05+00:00","Countries like Serbia, Poland and Hungary are adopting new, less aggressive forms of censorship to constrict the space open to critical voices and skew public opinion in favor of those in power. https://t.co/Fth8HNG3UO"
"8607",8606,"2022-01-17 09:00:11+00:00","Marine Le Pen has long used fiery rhetoric to fight her way to power in France. But she kicked off the final stretch of her third presidential campaign with a video speech, backed by soft piano music, intending to sanitize her far-right party's image. https://t.co/lHbw8XMxf9"
"8608",8607,"2022-01-17 08:30:07+00:00","China’s birthrate plummeted for a fifth straight year in 2021. The Chinese population, the world’s largest at 1.4 billion, may soon start shrinking, new data shows. https://t.co/FAbCHUuIyC"
"8609",8608,"2022-01-17 08:00:04+00:00","It would come as no surprise if Sunday marked a turning point for Novak Djokovic, Christopher Clarey writes, symbolized by his long, grim walk to the airport gate in Melbourne under the escort of immigration officials. https://t.co/MdTCOlXuq1"
"8610",8609,"2022-01-17 08:00:02+00:00","The French government passed a law making proof of vaccination a requirement for restaurants, sporting events and public venues. The move comes days after President Emmanuel Macron used a vulgarity to urge the unvaccinated to get their shots. https://t.co/KN1nYTajRx"
"8611",8610,"2022-01-17 07:30:02+00:00","Britain’s diverse coastline, from the cliffs of Dover to the boardwalks of Brighton, will soon have a unifying element: the 2,800-mile England Coast Path. https://t.co/bOsVR0lza1"
"8612",8611,"2022-01-17 07:00:05+00:00","Thanks to “genetic genealogy,” solving crimes with genomic databases is becoming mainstream — with some uncomfortable implications for the future of privacy.

https://t.co/EVq4NhTk77"
"8613",8612,"2022-01-17 06:25:37+00:00","Two women were swept to their deaths in Peru some 6,000 miles from an undersea volcanic eruption so powerful that it churned waters halfway across the globe. But on Sunday, there was little word from Tonga, which is just 40 miles from the explosion. https://t.co/7DytdlET3f"
"8614",8613,"2022-01-17 05:53:02+00:00","A winter storm that spawned tornadoes in Florida and knocked out power to nearly 200,000 people was headed to the Northeast, where it was expected to leave a foot of snow in some places. The most significant snowfall is expected overnight. https://t.co/9nPlSc7EOj"
"8615",8614,"2022-01-17 05:45:05+00:00","The FBI identified a British national as the man who took hostages in a Texas synagogue on Saturday. He was killed during the rescue operation. British authorities confirmed counterterrorism police are involved in their investigation. https://t.co/Vq0SIQX5zi"
"8616",8615,"2022-01-17 05:30:05+00:00","A young New York couple wanted to upgrade their small fifth-floor walk-up on the Upper West Side to a two-bedroom co-op with natural light. Which option would you choose? https://t.co/RjpxAnWO0h"
"8617",8616,"2022-01-17 05:00:08+00:00","Michelle Go, a 40-year-old New Yorker who loved to travel, was killed on Saturday when a man pushed her in front of a subway train. The attacker was undergoing a psychiatric evaluation but is expected to be arraigned on murder charges. https://t.co/ZIj3voEaPJ"
"8618",8617,"2022-01-17 04:40:06+00:00","The world is still beautiful — and in many places, things are changing for the better. Our ""52 Places"" list in 2022 is here to take you on a journey. https://t.co/fDpupqHa2E"
"8619",8618,"2022-01-17 04:05:06+00:00","While there are plenty of prestige series hitting screens over the next three months, here are 20 new or slightly lower-profile shows to watch out for.
https://t.co/JuimNcqeVH"
"8620",8619,"2022-01-17 03:50:03+00:00","The Greek island has no lifts, no lodges, no trail maps. But for those willing to climb for their turns, it’s got miles of wide-open terrain, dependable spring snow and no crowds. https://t.co/wyT5GFJmEI"
"8621",8620,"2022-01-17 03:42:34+00:00","A three-week-old baby has died from Covid in Qatar, the country’s ministry of public health said. The baby had no other known medical or hereditary conditions, the ministry said, and was the second child in the country to have died from the virus. https://t.co/MXMgUqtul3"
"8622",8621,"2022-01-17 03:05:01+00:00","In Serbia, even those who did not support Novak Djokovic’s decision to remain unvaccinated said that he had been mistreated by the Australian government. President Aleksandar Vucic of Serbia said the legal process was “Orwellian.” https://t.co/neXzeXjWi9"
"8623",8622,"2022-01-17 02:45:06+00:00","North Korea fired two short-range ballistic missiles off its east coast, according to the South Korean military, which said it was analyzing the data to learn more. The North's recent missile activity has raised tensions in the region. https://t.co/hhkBWPH9jq"
"8624",8623,"2022-01-17 02:30:06+00:00","Grichka and Igor Bogdanoff, twins and TV hosts whose noble lineage, questionable research in quantum physics and extreme adventures in plastic surgery captivated Parisian society and horrified scientists, died within days of each other at a Paris hospital https://t.co/BKr37DkzAB?"
"8625",8624,"2022-01-17 02:15:03+00:00","The live-work space in Jersey City, N.J., should have been ideal for lockdown. But during the pandemic they discovered that they had made a few mistakes. https://t.co/hro4wejRlq"
"8626",8625,"2022-01-17 02:05:28+00:00","China’s economy, an engine of global growth, slowed in the last quarter, the latest sign that the world outlook is beginning to dim. https://t.co/2kxQ2E3udx"
"8627",8626,"2022-01-17 02:00:13+00:00","The home experts at @wirecutter washed, dried, stretched, rubbed, and slept on dozens of sets of bed sheets to help you get a great night’s sleep. https://t.co/4Etj8koscV"
"8628",8627,"2022-01-17 01:55:06+00:00","Jonny Greenwood achieved global fame in Radiohead before starting to score films. Now, with 11 scores to his name, including “The Power of the Dog” and “Spencer,” he’s proven it’s no mere side hustle.
https://t.co/irfMdeX4Op"
"8629",8628,"2022-01-17 01:35:02+00:00","When a Bronx apartment building became a smoke-filled death trap, residents had to make life-or-death choices amid a backdrop of chaos, desperation and love. https://t.co/qgve9escKL"
"8630",8629,"2022-01-17 01:15:04+00:00","""We have a big problem."" Makers of gruyère cheese in Switzerland and France are not happy that a federal judge sided with U.S. cheese producers and said the cheese — named for the Swiss town where it's been made for centuries — could be produced anywhere. https://t.co/Eu5DghKjfi"
"8631",8630,"2022-01-17 01:00:06+00:00","""Every September for over a decade, I’ve received some version of this text message on my phone: 'Thinking of you, my dear. I love you,'"" writes Jean Chen Ho. ""These annual missives come from an ex-boyfriend who otherwise never contacts me."" https://t.co/8aMwbGmEj8"
"8632",8631,"2022-01-17 00:45:03+00:00","When in doubt, coat noodles in cheese sauce and call it dinner. https://t.co/yFz74iPZLO"
"8633",8632,"2022-01-17 00:25:03+00:00","Here are six tips from @wirecutter to help you keep better track of your digital files scattered across the cloud or your hard drive. https://t.co/kqIyvbbnb2"
"8634",8633,"2022-01-17 00:15:06+00:00","It’s simple enough to recreate the usually store-bought lemon pepper seasoning at home. Sprinkled over roasted chicken wings, the golden dust gives off high-voltage flavors. https://t.co/pzPaYeWP7v https://t.co/KlKhsoIoUD"
"8635",8634,"2022-01-16 23:50:02+00:00","Ibrahim Boubacar Keita, a former president of Mali who was ousted in a coup after coming to power on the promise of honest leadership, has died at 76.
https://t.co/5tauwUWnK2"
"8636",8635,"2022-01-16 23:40:01+00:00","“Serving is all about the rhythm, and the toss dictates that.” https://t.co/nFzWHsmYsT"
"8637",8636,"2022-01-16 23:25:02+00:00","The median rent in Manhattan reached nearly $3,400 in December, the highest recorded price since at least 2010 for the typically quiet month. https://t.co/2MMVVuCkBh"
"8638",8637,"2022-01-16 23:15:03+00:00","Here are six overlooked performances our awards columnist thinks Oscar voters should consider.
https://t.co/vS5T7Wuw2Y"
"8639",8638,"2022-01-16 22:50:04+00:00","Pitso Mosimane enjoyed a better 2021 than almost any coach in world soccer. Just don’t expect FIFA to notice, @RorySmith writes. https://t.co/ePzLpEpXDO"
"8640",8639,"2022-01-16 22:25:05+00:00","Looking to upgrade your medical mask? Here’s a guide for picking a quality N95, KN95 or KF94. https://t.co/OuOIW81UkC?"
"8641",8640,"2022-01-16 22:15:07+00:00","Is Davos really Davos without Davos? The Swiss town, or at least its name, has taken on a totemic significance that far eclipses its modest population.  https://t.co/OAsv9pmbvC"
"8642",8641,"2022-01-16 21:50:07+00:00","Many New York City restaurant owners say that the absence of virus mandates or consistent guidelines has left them to figure out how to act when workers become sick. https://t.co/MrOjOTbD5M"
"8643",8642,"2022-01-16 21:35:05+00:00","The Eagles will try to overcome the Buccaneers’ defense, the 49ers and the Cowboys are squaring off and the Steelers contend with Kansas City. Here’s what to watch for in Sunday’s NFL games. https://t.co/szeuDtre32"
"8644",8643,"2022-01-16 21:30:02+00:00","This classic stick-to-your-ribs stew is the ideal project for a chilly weekend. https://t.co/CWrSKWPeHL"
"8645",8644,"2022-01-16 21:15:58+00:00","Mourners flocked to a mosque in the Bronx for a final goodbye to 15 of the 17 people killed in the Jan. 9 apartment building fire, which was the city’s deadliest blaze in decades. https://t.co/ySqQA43gWB https://t.co/kzR5gSbEKM"
"8646",8645,"2022-01-16 20:35:01+00:00","In @NYTmag, Russia’s actions returned the world’s gaze to Ukraine, and a secessionist conflict with no end in sight. https://t.co/hjM90T9yOO"
"8647",8646,"2022-01-16 20:20:06+00:00","The Omicron surge in the U.S. — with more than 800,000 new cases reported daily — has not yet peaked, warned Dr. Vivek Murthy, the surgeon general. “The next few weeks will be tough,” he said. https://t.co/VhGaYLiZRq"
"8648",8647,"2022-01-16 20:00:20+00:00","A vacuum-mop combo may be the quickest, most convenient way to thoroughly clean the dirtiest floors in your home, according to @wirecutter. But there are lots of other, less costly tools that work just as well even if they take longer to finish the job. https://t.co/5evZgTavJF"
"8649",8648,"2022-01-16 19:55:03+00:00","Russian belligerence has drawn the world’s attention back to the eight-year-old secessionist rebellion in the Donbas region: a deadlocked, time-warped conflict with no end in sight, James Verini reports in @NYTMag. https://t.co/EuWPFyNpyn"
