,Unnamed: 0,tweetcreatedts,text,language,username,label,score
16440,104,2022-05-14 18:16:09+00:00,"@FoxNews We would not be in this mess if we did not have such a weak President, just like during the Obama years.  Russia invaded other countries when these two were in office, but did not do any invading when Trump was in office.",en,BillyRYoung21,Negative,0.8921017646789551
16441,105,2022-05-14 18:08:17+00:00,@FoxNews The$$$ that you sent to Ukraine??,en,Izalco1980,Negative,0.5850836634635925
16442,106,2022-05-14 18:05:09+00:00,"@FoxNews Let see isn't Poland bigger than Ukraine?  If they can't completely take over Ukraine, how do they think they can handle a NATO country like Poland?",en,GlenBruce12,Negative,0.49394285678863525
16443,107,2022-05-14 17:54:51+00:00,@FoxNews They care more about the Nazi's in the Ukraine than the people here in the U.S... Despicable! Oh that's right they also need to cover up there crimes and protect their money laundering operations to 👎😅😂,en,Jack75877054,Negative,0.9046339988708496
16444,108,2022-05-14 17:53:21+00:00,@FoxNews @seanhannity @TuckerCarlson @SenJohnKennedy @SenTedCruz @RepMTG  the complete truth of the 2020 election cheating the deals between jb hb ukraine &amp; china deals needs2b brought to truth &amp; throw em all out of whitehoiuse n2 alcatraz replace dems with republicans,en,PamLee1111,Neutral,0.5398046970367432
16445,109,2022-05-14 17:52:39+00:00,"@FoxNews Blame oil companies for the money they are making, but how about all the tax money that governments are stealing from people due to all the inflated prices, where is all that money going? Financing Ukraine's war? Financing illegal immigrants? Into plusi's biden's...puket?",en,Carmel83012767,Negative,0.8336436152458191
16446,110,2022-05-14 17:49:24+00:00,@FoxNews Russia thinks it can threaten everyone,en,MGMMacIsaac,Negative,0.627946674823761
16447,111,2022-05-14 17:45:18+00:00,@FoxNews @2008gomu We shall stand with #Russia 🇺🇬🤝🇷🇺,en,ABHAYZIRABA,Neutral,0.4907399117946625
16448,112,2022-05-14 17:44:22+00:00,"@FoxNews I understand why Zelensky accepted to meet them, but this is appalling.\n\nNevertheless, I don’t know how Zelensky meeting actual Russian assets will help Ukraine at all.",en,YoSoyUSA,Negative,0.894284725189209
16449,113,2022-05-14 17:37:21+00:00,"@FoxNews When crises arise, they show our leaders’ true colors.\n\nWhen contamination caused a baby formula shortage, President Biden and Democrats worked on a solution.\n\nRepublicans said immigrant babies should starve to death, smeared Ukraine and tried to score cheap political points.",en,Dee452597,Negative,0.8298613429069519
16450,114,2022-05-14 17:34:55+00:00,@FoxNews Another Photo Op. republicans turn. Somebody educate me: what do these visits achieve? Does it help ukraine win war?  tired of all these politicians going on a spending spree with our hard earned money to achieve their selfish motives. We pay so much taxes and they just waste it,en,ramblingboy43,Negative,0.8776519894599915
16451,115,2022-05-14 17:31:14+00:00,@FoxNews World Great president of Russia 🌷🇮🇳🇷🇺🦚🥀 https://t.co/xHeAGJ47gC,en,Pradeep67318684,Positive,0.9346908330917358
16452,116,2022-05-14 17:23:47+00:00,"@FoxNews No, confirming a sexual harasser like Thomas changed the court forever and pave the way for sexual assault judge Kavanaugh!",en,HoltStevens1,Negative,0.8577235341072083
16453,117,2022-05-14 17:23:46+00:00,"@FoxNews So?  Russia can’t even handle the Ukraine. We could knock them out in a week if we got into it, set up fair elections and be back to being friends.",en,Frank96869361,Negative,0.7554759979248047
16454,118,2022-05-14 17:23:05+00:00,@FoxNews Do it Finland. Screw Russia and screw Putin.,en,BJim57,Negative,0.6610584259033203
16455,119,2022-05-14 17:20:12+00:00,@FoxNews Why aren't we seeing any of these politicians out meeting our homeless vets? Explain to them why $40 billion was sent to Ukraine.,en,Ronnie_Wogeorge,Negative,0.8324164152145386
16456,120,2022-05-14 17:19:51+00:00,@FoxNews After Ukraine? Ukraine is whipping that ass!,en,Dingus82288,Negative,0.7552258372306824
16457,121,2022-05-14 17:19:35+00:00,@FoxNews We must start WW3 to save Ukraine,en,MrMatri92378046,Neutral,0.6217420101165771
16458,122,2022-05-14 17:13:34+00:00,@FoxNews This is embarrassing to all Americans! These politicians can travel to Ukraine and not even travel to the streets of America where we the American people are suffering! High prices! High crime rates! Drugs flooding are cities from Mexico and China! Yet they visit a corrupt leader,en,PeteLuciojr1,Negative,0.9350566267967224
16459,123,2022-05-14 17:04:43+00:00,@FoxNews We aren’t at fucking war Ukraine is another country on the other side of the fucking planet,en,spmurphy117,Negative,0.9250115752220154
16460,124,2022-05-14 17:01:51+00:00,@FoxNews Zelenskyy should ask McConnell why he didn't impeach Trump over not willing to supply Ukraine with weapons!,en,JohnAco73940122,Negative,0.6310546398162842
16461,125,2022-05-14 17:00:38+00:00,@FoxNews I wonder what good are these Senators doing in Ukraine.,en,jormele,Negative,0.5995505452156067
16462,126,2022-05-14 17:00:24+00:00,"@FoxNews tell russia next time him, mccarthy, biden, pelosi, harris all go there. please",en,parcegrande,Negative,0.5251215696334839
16463,127,2022-05-14 16:55:24+00:00,"@FoxNews Let it go #putin\nIt's not worth your stubborn cruel sadistic treatment towards #Ukraine.\nIf you are an orthodox christian, reads John 13:34.\nLove one another. \nRepent #Putin !! \nRepent !!!",en,trustmeoknow2,Negative,0.8998662233352661
16464,128,2022-05-14 16:47:07+00:00,"@FoxNews They are the winning the war in Ukraine 🇺🇦 but yet, want to take on the whole world? OK, good luck to them",en,Tallawford14,Neutral,0.4282929301261902
16465,129,2022-05-14 16:45:11+00:00,"@FoxNews Finland stay far from NATO they will only make your people homeless, learn from Ukraine.",en,MafimisebiJossy,Negative,0.8800038695335388
16466,130,2022-05-14 16:41:58+00:00,@FoxNews No more money to Ukraine.,en,yocletus44,Negative,0.5022234320640564
16467,131,2022-05-14 16:37:51+00:00,"@FoxNews 1. Cutting electricity exports as of today\n\nNo problem, thanks to a new nuclear power plant + wind power Finland will soon be self-sufficient and even a net exporter. Finland used to import ~10% from Russia. Sweden &amp; the Baltics can compensate for any short-term shortages.",en,Laurenciamata,Neutral,0.6241591572761536
16468,132,2022-05-14 16:35:27+00:00,"@FoxNews Biden continual support in using Ukraine as a scrap goat with out regard of the collateral damage, the destruction and death in his attempt to take out Putin who stands in the way of one-world  order",en,CWillis67991792,Negative,0.7739434242248535
16469,133,2022-05-14 16:33:01+00:00,@FoxNews How many Republicans voted against aide to Ukraine 🇺🇦,en,RoyPalatino,Neutral,0.5908274054527283
16470,134,2022-05-14 16:31:03+00:00,@FoxNews Biden is more concerned on his family's bussines in Ukraine than on Americans lives.,en,Zuri07258782,Negative,0.7483267784118652
16471,135,2022-05-14 16:30:18+00:00,@FoxNews Not a fair trade. Give up Merchant of Death in exchange for Brit Griner and the end of the the Russian attack on Ukraine.,en,Newsman_News,Negative,0.839907169342041
16472,136,2022-05-14 16:28:59+00:00,@FoxNews Still wants the US to be more like the country invading Ukraine!,en,KevinHollon,Negative,0.7444520592689514
16473,137,2022-05-14 16:28:07+00:00,@FoxNews 1. No toilet paper shortage \n2. Gave a lot of money to people who didn't need it. \n3. Is bringing back breast feeding \n4. Making a great effort to save our PLANET \n5. Crushing Russia,en,QuygonB,Positive,0.45493143796920776
16474,138,2022-05-14 16:20:41+00:00,"@FoxNews THOUGHTS  .. WITH 800 MILES OF BORDER WITH RUSSIA ..HELL YA "" NATO """,en,royyp,Neutral,0.6566752195358276
16475,139,2022-05-14 16:19:40+00:00,"@FoxNews not really a big trump guy but my pride on the side, the world was a safer place trump was president and maybe ukraine wouldn't be in this war if he was president , yes seems like so many things are going bad with biden as president",en,ZukemuraDarrell,Negative,0.5373674631118774
16476,140,2022-05-14 16:18:12+00:00,@FoxNews 🇺🇸🇺🇸Russia can’t even beat itself🇺🇸,en,holofchak_lee,Negative,0.5471888184547424
16477,141,2022-05-14 16:17:00+00:00,@FoxNews The irony being that there will be virtually no need for  NATO after Ukraine. It will be a long time before Russia has any appetite (or capacity) whatsoever to wage war.,en,_john92_,Negative,0.817754328250885
16478,142,2022-05-14 16:15:07+00:00,@FoxNews Like Pelosi and Schiff he's getting his pay out set up and new instructions. \nTHE ENTIRE REASON THEY ARE IN UKRAINE IS TO LAUNDER YOUR TAX DOLLARS!,en,Ken_Bobo_Dub,Negative,0.6808407306671143
16479,143,2022-05-14 16:12:42+00:00,@FoxNews Anyone wonder if Russia is the real problem?,en,DirtyHarriet3,Negative,0.6130552887916565
16480,144,2022-05-14 16:11:21+00:00,@FoxNews Laundring money to Ukraine for his bastard son hunter,en,alvarez3050,Negative,0.8600444793701172
16481,145,2022-05-14 16:07:52+00:00,@FoxNews Everybody wants to go to Ukraine now that that's where all the money is being sent.,en,DGladden,Neutral,0.49664875864982605
16482,146,2022-05-14 16:04:41+00:00,@FoxNews Moscow Mitch can explain in person what happened to Ukraine's financial aid.,en,novanova46,Neutral,0.5415568351745605
16483,147,2022-05-14 15:55:47+00:00,@FoxNews Biden is to scared to go to the Ukraine,en,samau50,Negative,0.6947258710861206
16484,148,2022-05-14 15:54:36+00:00,@FoxNews Why don't these politicians visit the southern border and see their mess up close instead of Ukraine,en,terrylewallen01,Negative,0.799167811870575
16485,149,2022-05-14 15:54:27+00:00,"@FoxNews Why is it that both party's can make it all the way to Ukraine, but can't seem to find our southern boarder  ???",en,rwf_infinity,Negative,0.6309946179389954
16486,0,2022-05-15 23:58:58+00:00,"@FoxNews Meanwhile TucKKKer ""Tokyo Rose"" Carlson to interview David Duke live from Russia.",en,BradMccrillis,Neutral,0.7993503212928772
16487,1,2022-05-15 23:46:20+00:00,@FoxNews Go for PEACE stop trying to say winning over Russia!\nEnough have died already Blessed are the Peace Maker’s ! Stop sending more arms to Ukraine and help take immigrants as great citizens!,en,LloydPMacKay1,Negative,0.7831932306289673
16488,2,2022-05-15 23:45:46+00:00,@FoxNews If you're only counting the Nazis and fascists,en,CsabaVadasz1,Negative,0.8328299522399902
16489,3,2022-05-15 23:43:22+00:00,@FoxNews @WNBA The only way Russia is going to listen to the US is if we stop supporting Ukraine.,en,kinghq01,Neutral,0.4874352216720581
16490,4,2022-05-15 23:42:43+00:00,@FoxNews He really doesn't care about this situation. He's too busy making money off the war in Ukraine.,en,BordelonMark,Negative,0.8574400544166565
16491,5,2022-05-15 23:37:35+00:00,"@FoxNews Chinese community party, Ukraine nazi party, al qeada, al jeezer, and the democrat nationalist party.",en,AskmeLa71681730,Negative,0.6061970591545105
16492,6,2022-05-15 23:33:06+00:00,@FoxNews Why would she want to come back to this horrible racist country. It’s so nice in communist Russia…,en,junco1900,Negative,0.9004834294319153
16493,7,2022-05-15 23:31:19+00:00,@FoxNews Why isn’t BLM going over to Russia and burning down Moscow?,en,Thaddeaus1776,Negative,0.5895317196846008
16494,8,2022-05-15 23:31:02+00:00,"@FoxNews Fox News is absolutely trash.\n\nNot only was the kiss not the 1st interracial kiss, it wasn't even the 1st interracial kiss on ST.\n\nWilliam Shatner kissed on Asian woman in 1958 on the Ed Sullivan Show. \n\nWhoever wrote this article is yet again pushing lies, misinformation.",en,michaelbusby,Negative,0.867702066898346
16495,9,2022-05-15 23:29:39+00:00,@FoxNews And you and your administration CAUSED IT..just like UKRAINE WAR ITS ON YOU,en,DelineEdward,Negative,0.9455161690711975
16496,10,2022-05-15 23:26:27+00:00,@FoxNews Russia lost momentum a long time ago no reason they didn’t wipe Ukrainian out in a week other than there military ain’t as good as they say it is,en,Jsinger765,Negative,0.8606570363044739
16497,11,2022-05-15 23:21:21+00:00,"@FoxNews Argentina estonia inhumanisc ZruSSianazia all on drugs and booz, especially after russian Atrocities crimes against humanity in Ukraine.",en,Pomalamko,Negative,0.905219554901123
16498,12,2022-05-15 23:20:14+00:00,@FoxNews what was she doing in Russia,en,skaggs_leonard,Neutral,0.6618654727935791
16499,13,2022-05-15 23:19:31+00:00,"@FoxNews Sassy girl is gonna remember this lesson, who smuggles any kind of drug to Russia and expects no consequences? First we need to get back soldiers or any other American citizen held in Russia for unjustified reasons, etc. get in the line…",en,tesla_sierra,Negative,0.7963371276855469
16500,14,2022-05-15 23:18:54+00:00,@FoxNews Nope!! She did the crime in Russia so let them dole out the justice.,en,JSamples96,Negative,0.8277682662010193
16501,15,2022-05-15 23:16:41+00:00,@FoxNews Itch broke the law. Illegal drugs. A hero who the WNBA puts her as a martyr. She broke the law in Russia and gets the same treatment as anyone else. See you in 10 years Brittney!,en,theblunt_truth8,Negative,0.83631432056427
16502,16,2022-05-15 23:14:35+00:00,"@FoxNews Russia is wrapping up its invasion with the beautiful world :completion of the ""special operation"" would stop the West’s attempts to ""promote a unipolar world,”",en,JirenHan,Neutral,0.614536702632904
16503,17,2022-05-15 23:12:35+00:00,@FoxNews I’m very certain I would disagree with her on almost everything but still it’s unacceptable to not do every possible to bring her home.  Biden would try harder if she was an illegal alien traveling from the US to Russia but it’s pretty obvious he and the left put Americans last.,en,JAYMANATL1980,Negative,0.8277197480201721
16504,18,2022-05-15 23:11:43+00:00,"@FoxNews Call Dennis, he freed prisoners from North Korea, maybe he can from Russia too….. https://t.co/cjO1jtumaF",en,stevenjmuehler,Neutral,0.8180252313613892
16505,19,2022-05-15 23:11:01+00:00,"@FoxNews Trade for the ""Merchant of Death"" ? Sorry Griner but that deals not worth it. Stupid for even having that in Russia of all places.",en,SeizureSalad05,Negative,0.9266775846481323
16506,20,2022-05-15 23:08:14+00:00,"@FoxNews If the democrats cared about Griner, then they would have done something already. The Biden Admin has no influence over Russia since they are all on Putin and Ukraine's payroll already.",en,VeracitySavage,Negative,0.7092309594154358
16507,21,2022-05-15 23:04:26+00:00,"@FoxNews Presbyterian mass shooting at a church, and the other one Hispanics involved mass Shootings. Dont get radicalized if you mess up your life. DONT GO TO RUSSIA Like Brittney did..☝️😕",en,God1Sts,Negative,0.8919543027877808
16508,22,2022-05-15 23:04:20+00:00,"@FoxNews Sorry, but you don’t trade a convoyed murderer psychopath, for a basketball player, who knew that traveling to Russia was not safe.",en,a_dodd1,Negative,0.8973388671875
16509,23,2022-05-15 23:03:39+00:00,@FoxNews Why waste a good trade on Griner? She knew what she was doing and didn't care. There are MUCH MUCH more worthy Americans being held in Russia. Many who risked their lives for this country.,en,jdscop101,Negative,0.8617972731590271
16510,24,2022-05-15 22:55:43+00:00,@FoxNews In other words... American media nudging Russia to break out the nukes in order to save face and maintain its brutish image.,en,SpankNasty124,Negative,0.4911913573741913
16511,25,2022-05-15 22:55:17+00:00,@FoxNews 40 billion taxpayer dollars to Ukraine? Are you effin kidding me?,en,Burticus50,Negative,0.8772398829460144
16512,26,2022-05-15 22:53:10+00:00,@FoxNews Ukraine sets its sights on Russia.,en,Exile385718731,Neutral,0.7168961763381958
16513,27,2022-05-15 22:52:56+00:00,@FoxNews The war in Ukraine is a direct confrontation to the west.but still they (the west) kept avoiding putin,en,Enormus_,Negative,0.6365713477134705
16514,28,2022-05-15 22:48:47+00:00,"@FoxNews Are you really sick or are you just working for Russia? What the fuck is the ""schedule"" when the Ukrainians are at the Russian border today and are wondering whether to go on.",en,C6wJCx0sHflj2sn,Negative,0.9143751859664917
16515,29,2022-05-15 22:34:31+00:00,@FoxNews @RepLisaMcClain Inflation is worldwide due to post Covid and Russia invasion. #Biden2024 💪🏻💪🏻💪🏻💙💙💙🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/nczbvzGcOF,en,elsolenmisojos,Neutral,0.5248512625694275
16516,30,2022-05-15 22:28:33+00:00,@FoxNews It’s pathetic that this is something people care about,en,jakoppel,Negative,0.929230809211731
16517,31,2022-05-15 22:25:29+00:00,"@FoxNews Pelosi wants open borders in America, supports $5.00 gas, doesn’t give a shit when looters destroy America, Anti-Law &amp; Order, cares more about Ukraine and illegals than Americans. On board to destroy out country. Look what has happened last 17 months. Let’s Go Brandon!",en,Geno821Reddirt1,Negative,0.8761118650436401
16518,32,2022-05-15 22:18:27+00:00,@FoxNews @RepLisaMcClain There's no surge in Baby Formula Biden gave it all to  Ukraine ! Just like he's giving all of our Weapons and Money!,en,DianeS01997758,Negative,0.6572933197021484
16519,33,2022-05-15 22:12:24+00:00,"@FoxNews @SenatorHagerty US likes to smuggle oil out of Middle East, so you don't need to worry, let him help Ukraine first 😅",en,DrPakara,Neutral,0.5178274512290955
16520,34,2022-05-15 22:01:32+00:00,@FoxNews If Ukraine is a War Zone why is Nancy Pelosi &amp; Chuck Schumer visiting. If Jan 6th Nancy was so scared &amp; U2 doing concerts there.,en,Reaper69AZ,Negative,0.7763751745223999
16521,35,2022-05-15 21:57:56+00:00,@FoxNews fox let  talk  putin if  he  wanted  or  think ukraine  was   really  dangerous  300.000  russian  would  have  done  it  in one  month     but  he  prefer  the  drawn out  war  because  hato  will  breakup   many  members  are seeing  US  PLOY OF  USING  THEM TO  FIGHT    WARS,en,aubreya38820855,Negative,0.6939827799797058
16522,36,2022-05-15 21:54:12+00:00,@FoxNews and where is my Federal money going to help my American families... formula for babies. Why are you sending more of my tax dollars to UKRAINE. Pay back for your hidden transactions through your son?,en,poohpf9396,Negative,0.8918681740760803
16523,37,2022-05-15 21:22:45+00:00,@FoxNews This is how the Nazi movement taught children in Ukraine https://t.co/tZ0b0zs9lo,en,Kuromicin1,Negative,0.7901914715766907
16524,38,2022-05-15 21:18:43+00:00,@FoxNews Trump-Backed Vance Saying He Doesn't Care About Ukraine Resurfaces https://t.co/Vzj76urg8k,en,Michelle_IC,Negative,0.5349067449569702
16525,39,2022-05-15 21:18:28+00:00,"@FoxNews Why is both Democrat and Republican leadership working for Ukraine, but not America???",en,LFTGLF4,Negative,0.6594275236129761
16526,40,2022-05-15 21:11:25+00:00,"@FoxNews I know that there are evil people in Ukraine just as there is anywhere else, but the way they have stuck together during the war, getting out there women and children and fighting for their country is magnificent to me!!!",en,USA137800,Negative,0.5649933218955994
16527,41,2022-05-15 21:05:10+00:00,"@FoxNews world shutters in fear of ""Fearsome Chechen soldiers heading to Ukraine"" - Ukrainian response: Hold my beer...",en,DocJon01,Negative,0.5540866255760193
16528,42,2022-05-15 20:46:30+00:00,@FoxNews @TuckerCarlson \nThis blood is on your hands.\nWe know you don't care.... \nbut you will suffer from your actions.  \nhttps://t.co/aB2yR6KVzv https://t.co/3hIUvWadrC,en,TruthVsTrumpGOP,Negative,0.9302811026573181
16529,43,2022-05-15 20:25:21+00:00,"@FoxNews Who armed the 18year old to do this dirt? RACISTS DONT GET IT, THE MORE DUMB SHTICK THEY DO, THE MORE PEOPLE UNITE TOGETHER. LOOK AT PUTIN, HIS HATE HAS UNITED THE WORLD WITH UKRAINE. Racists acting up because they are disappearing daily. COEXIST AND YOU WONT SUFFER.\n😎🇺🇸",en,God1Sts,Negative,0.915679931640625
16530,44,2022-05-15 20:22:04+00:00,@FoxNews @RepLisaMcClain Ok tell him to stop shoveling money into Ukraine and leave Oil And Gas Subsides out of the budget Tell him to leave police departments out of the budget. You didn’t mind when the Fed 4 20 years left interest rates so low that it cost people money to leave it in the bank.,en,2bernorburn,Negative,0.5654428005218506
16531,45,2022-05-15 20:18:42+00:00,@FoxNews Nothing about the news of the killing of 7 American volunteers in Ukraine today?,en,Srki91Bg,Negative,0.7610712051391602
16532,46,2022-05-15 20:18:11+00:00,"@FoxNews This is Payton Gendron, the Buffalo shooter. Pay attention to the symbol on his chest. It's used by the Azov Battalion in Ukraine. #BuffaloMassacre #AzovBattalion #UkraineRussiaWar https://t.co/W3aKAQyi3T",en,iRoyStar,Neutral,0.5525079369544983
16533,47,2022-05-15 20:10:38+00:00,"@FoxNews Unlike you, though, he’s not grooming neonazi domestic terrorists. So, there’s that I guess.",en,AnnStrahm,Neutral,0.48637422919273376
16534,48,2022-05-15 20:08:06+00:00,@FoxNews @EliseStefanik Tell the truth why there’s a shortage. The Largest plant that makes it shut down because two babies died. Also Trumps trade wars makes it impossible to import any.,en,ndionne2020,Negative,0.9153419137001038
16535,49,2022-05-15 19:57:19+00:00,@FoxNews @GovKathyHochul Lock Tucker Carlson Up!!!,en,EugeneBLM,Negative,0.6128074526786804
16536,50,2022-05-15 19:56:40+00:00,@FoxNews Trump and the GOP insisted on giving massive tax breaks to corporations like these. All of that extra money and they still can’t maintain their equipment?!,en,EugeneBLM,Negative,0.7830718755722046
16537,51,2022-05-15 19:54:44+00:00,"@FoxNews As a tax paying American I was not given a vote as to whether I wanted my money to go to to the Russian Ukraine war. I would have voted ""no"" give the money to American babies at home without babu formula. I was not given a choice. Biden go home.",en,Elisabe59610896,Negative,0.8117125034332275
16538,52,2022-05-15 19:53:23+00:00,@FoxNews When will Fox News accept responsibility and apologize for this act of violence?,en,EugeneBLM,Negative,0.9099173545837402
16539,53,2022-05-15 19:46:56+00:00,@FoxNews @RepLisaMcClain He cares about people in Ukraine. That’s it. He could care less about people in the US. Gas prices were rising before Russia. Inflation was rising before Russia. His policies are what caused this.,en,johnsonjohnsceo,Negative,0.8509724140167236
16540,54,2022-05-15 19:43:02+00:00,@FoxNews We know ... Ukraine is winning from 3 months ⛑,en,MartiShishkov,Neutral,0.7224038243293762
16541,55,2022-05-15 19:39:11+00:00,@FoxNews Biden should tell the world that #Putin is his good friend and pickleball partner. The #GOP will be completely forget about #babyformula and get behind a land invasion of Russia by the end of the week.,en,AmericanistNow,Negative,0.5901961922645569
16542,56,2022-05-15 19:36:42+00:00,"@FoxNews We Americans need to disarm New York and send them to fight for their ancient homeland, Ukraine and then replace them with aboriginal American tribes. TV cable news will have corn pollen dance Shamans prayers and we can learn to grow and trade blue corn instead of war.",en,NathanArizona4,Neutral,0.49106356501579285
16543,57,2022-05-15 19:31:27+00:00,@FoxNews Russia is becoming unplugged from the rest of world. Good! ( Big smiles Russia. Think rubles! ),en,SNJ3CAOT,Positive,0.8174700736999512
16544,58,2022-05-15 19:30:58+00:00,@FoxNews Instead of giving 40 billion to Ukraine why don’t we take that money and implement Desperately needed mental health services for our youth who are playing with mental health issues,en,LouvTracy,Negative,0.6964693665504456
16545,59,2022-05-15 19:12:15+00:00,@FoxNews Now do $40B to Ukraine. 🤡,en,RabbiPhagan,Negative,0.8055251836776733
16546,60,2022-05-15 19:04:20+00:00,"@FoxNews I hope Ukraine never stops fighting, following Russian forces into Russia.",en,Now_I_get_it,Negative,0.6746248006820679
16547,61,2022-05-15 18:55:34+00:00,@FoxNews I agree.,en,SOCALRE4U,Neutral,0.7083577513694763
16548,62,2022-05-15 18:43:03+00:00,@FoxNews He must be impeached for this and money to Ukraine,en,AngelDestiny40,Negative,0.8053626418113708
16549,63,2022-05-15 18:41:52+00:00,@FoxNews Kind of obvious isn't it?,en,WildboarCJD,Neutral,0.6005898714065552
16550,64,2022-05-15 18:34:45+00:00,@FoxNews They could have paid off a million student loans with 40 billion dollars they sent to Ukraine,en,lacey5245,Negative,0.5670627355575562
16551,65,2022-05-15 18:30:28+00:00,@FoxNews Invest in RPC Fort Ukraine. \n I have quadrupled my investment thanks to Trudeau and Biden sending these billions of dollars to Ukraine. I love guns and war makes business boom.,en,RGK031379,Positive,0.8585670590400696
16552,66,2022-05-15 18:29:20+00:00,"@FoxNews Wrong order... They ""hurt, not help"". Want proof? President Trump dealt with the worst of #COVID19 and the middleast. Gas was low, interest rates low, inflation low, etc... @JoeBiden took over and fucked it all up... Look where we are now? Blames on Russia and COVID. @CNN",en,puglet78,Negative,0.9118399024009705
16553,67,2022-05-15 18:29:18+00:00,@FoxNews Soooo instead of defunding the police we want the exact opposite now? Russia invades Ukraine and kills all of Covid? When will you people see that the left creates their own narrative and it changes day to day. No morals. No heart. No soul. Let’s go Brandon,en,CandersSmerlin,Negative,0.8868992328643799
16554,68,2022-05-15 18:27:00+00:00,@FoxNews Russia's State Duma: Poland's anti-Russian statements will make us put it first on the waiting list after Ukraine. https://t.co/pjodTMPYIC,en,OMAR91237240,Negative,0.7001126408576965
16555,69,2022-05-15 18:23:57+00:00,@FoxNews @CBSNews @NBCNews @cbsnews @NPR  #Democrats #BidensAmerica  ok so Andrew speaks of damage caused bye fox. If only they pushed Russia hoax. If only they had joy Reid. Fox is way worse than the 50 intelligence experts who said laptop fake. https://t.co/R2NZYLbWRc,en,Desantisforpre1,Negative,0.8844739198684692
16556,70,2022-05-15 18:19:58+00:00,@FoxNews @RepLisaMcClain Only blame he has made is the war in Ukrainians. He blamed Putin. In a war things go up. Donald trump must of got us involved in Russia to get our inflation up and oil and gas up cause we got oil from Russia on trumps watch 😂😂😂,en,KevinAho18,Negative,0.7864944934844971
16557,71,2022-05-15 18:18:53+00:00,@FoxNews Why is the Warlock not telling America that he's going to send troops to Ukraine,en,John22903102,Negative,0.5169333815574646
16558,72,2022-05-15 18:16:41+00:00,"@FoxNews Ukraine's nxt president could decide 2 become 1 w/Russia.\n40 bill nt solving U.S. brokenness.\n\nChina is the concern for all, at the world stage, so to speak w/be vulnerable\n\nEven so or not, the USA is not ready to be battling wars...especially, nuclear ones",en,globalurbannewz,Negative,0.750901997089386
16559,73,2022-05-15 18:10:31+00:00,@FoxNews @TuckerCarlson It's against the country as a whole. I'd hope it would be voted down. If not. Remember come election time in November. If you vote for the aid to the Ukraine? Come November? Forget re election.,en,CallehanD,Negative,0.892204761505127
16560,74,2022-05-15 17:58:05+00:00,@FoxNews Breaks need to be put on this. World leaders need to step. This could be the end times yet people talk about it like its a boxing match. Don't think people fully understand what a tightrope the world is walking. We must support Ukraine but also try everything diplomatically.,en,MaskResurection,Negative,0.6689543724060059
16561,75,2022-05-15 17:51:44+00:00,"@FoxNews How about providing them with weapons tanks , machine guns JUST LIKE WE ARE TO UKRAINE.  Enough is enough time to stop the invasion.",en,MaryC92979204,Negative,0.6909146308898926
16562,76,2022-05-15 17:51:21+00:00,"@FoxNews Tired of this shit and just as tired of y'all constantly talking about. Go freakin' do some investigating on some mass graves in Ukraine, put some resources into feeding some homeless Americans, go find and distribute some baby formula...",en,imafedupdude,Negative,0.9423462748527527
16563,77,2022-05-15 17:49:12+00:00,@FoxNews Send em all to Iran and Russia,en,pronoman,Negative,0.6759506464004517
16564,78,2022-05-15 17:40:28+00:00,@FoxNews They May fall short of their goals of replacing Zelensky but they will still have taken land and annexed territory from a sovereign nation. This simply cannot stand. Russia out of Ukraine!,en,JK_Ellowell,Negative,0.9010093808174133
16565,79,2022-05-15 17:39:16+00:00,@FoxNews Donate the transgender to Ukraine to fight on the front line. Just fly’em half way and drop’em out of the plane since their suck good swimmers,en,ArcWorx,Negative,0.8227222561836243
16566,80,2022-05-15 17:38:22+00:00,"@FoxNews Who armed the 18year old to do this dirt? RACISTS DONT GET IT, THE MORE DUMB SHTICK THEY DO, THE MORE PEOPLE UNITE TOGETHER. LOOK AT PUTIN, HIS HATE HAS UNITED THE WORLD WITH UKRAINE. Racists acting up because they are disappearing daily. COEXIST AND YOU WONT SUFFER.\n😎🇺🇸",en,God1Sts,Negative,0.915679931640625
16567,81,2022-05-15 17:33:12+00:00,@FoxNews Putin gravely underestimated Ukraine. Leave Ukraine already with the little reputation you still have.,en,danielyanggg,Negative,0.9071170091629028
16568,82,2022-05-15 17:29:59+00:00,@FoxNews Russia really shit the bed here,en,illstatecloser,Negative,0.8691976070404053
16569,83,2022-05-15 17:27:46+00:00,"@FoxNews Given the lies I have been told for the last two years about coronavirus, and the efficacy of masks, lockdowns and vaccines, please forgive me if I don't believe a word the same news sources are telling me about the war in Ukraine.",en,A1an_M,Negative,0.901008665561676
16570,84,2022-05-15 17:24:46+00:00,"@FoxNews Oh boy, I can’t wait for Russia to decide that the US is interfering too far in defending their own autonomy 🙄😞😩",en,TKtheFOX,Negative,0.8870446085929871
16571,85,2022-05-15 17:24:27+00:00,@FoxNews Keep fighting hard?;) fuck em ;)   Ukraine 🇺🇦;),en,CoryLanglais1,Negative,0.6310938596725464
16572,86,2022-05-15 17:23:26+00:00,"@FoxNews Putin has weakened and humiliated Russia, and strengthened and enlarged NATO. I gotta believe his days are numbered.",en,BQuegan,Negative,0.9090592861175537
16573,87,2022-05-15 17:23:00+00:00,@FoxNews Russia needs to go home and chill out.,en,landonjaltman_,Negative,0.6327904462814331
