,Date,text
8286,2022-01-21 01:10:05+00:00,"Gov. Kathy Hochul of New York moved a step closer to realizing her vision for a link that would fill gaps in New York’s Manhattan-focused transit system and provide easier, faster travel to hundreds of thousands of low-income residents and people of color. http"
8287,2022-01-21 01:00:22+00:00,"This one-pot Peruvian chicken and rice dish includes a bright green cilantro purée and is commonly served with salsa criolla, a tangy and spicy red onion relish. But a Louisiana-style hot sauce is a good alternative. http"
8288,2022-01-21 00:50:05+00:00,Deep sea explorers have discovered a sprawling coral reef resembling a bed of roses off the coast of Tahiti that appears to be largely unscathed by climate change. http
8289,2022-01-21 00:30:10+00:00,"The Sundance Film Festival opens today with a pair of movies about the Jane Collective, a Chicago group that helped thousands of women get safe abortions in the years before the procedure was legalized under Roe v. Wade. http"
8290,2022-01-21 00:10:05+00:00,"An undersea volcano erupted in the South Pacific and blanketed Tonga in heavy ash that threatened the country’s water supply. International relief supplies like generators, communications gear and shelter kits have arrived.
http http"
8291,2022-01-21 00:00:10+00:00,"""She should not have been put in this situation."" Video of a TV reporter in West Virginia being hit by a car during a live shot has been met with outrage by broadcast journalists who said it underscored the risks of sending reporters out on their own. http"
8292,2022-01-20 23:30:02+00:00,"The country superstar Morgan Wallen had the biggest album of 2021 despite being captured on video using a racial slur. He is now, depending on the lens, on a rehabilitation tour or just simply on tour, our critic writes.
http"
8293,2022-01-20 23:15:49+00:00,"In laying out the sedition charge against Stewart Rhodes, the founder and leader of the Oath Keepers, and 10 others, federal prosecutors built a timeline as proof of a conspiracy to storm the Capitol on Jan. 6 last year.

Here's a look at the evidence. http"
8294,2022-01-20 23:00:18+00:00,"In Opinion

How can Biden recover? “More attention to classic Biden themes of patriotism, bipartisanship and normalcy, and fewer headlines dominated by high-profile squeeze plays against moderate senators,” says @user http"
8295,2022-01-20 22:45:02+00:00,"Gen Z is talking with zero hesitation about periods — and how to make menstruation products more sustainable. “You can find the products out there that fit your body and that work good for you and good for the environment,” one 13-year-old said. http"
8296,2022-01-20 22:30:09+00:00,"There's a makgeolli revival happening in South Korea. 

The already vast popularity of the ancient, cloudy Korean rice wine shot to new dimensions during lockdowns as people took up homebrewing. ""My makgeolli life started with corona,"" one brewer said. http"
8297,2022-01-20 22:20:03+00:00,"Sparks didn’t fly when Zhao Xiaoqing first met Zhao Fei on a blind date. But on their second date, they got stuck in lockdown together.

Now, they're planning to get engaged. http"
8298,2022-01-20 22:15:08+00:00,"In Opinion

When Senator Elizabeth Warren called out Elon Musk for not paying his fair share in taxes, he tweeted: “Please don’t call the manager on me, Senator Karen.” She defends her plan to tax billionaires on the Sway podcast. http http"
8299,2022-01-20 22:10:06+00:00,President Biden is moving to get on the same page with European allies a day after he made these comments suggesting that NATO nations might be split about how strongly to react to a partial invasion of Ukraine by Russia. http http
8300,2022-01-20 22:00:16+00:00,"Omar Assad, a 78-year-old Palestinian American, died last week after being detained by Israeli soldiers in what they described as a ""routine check."" His family has demanded an American investigation, as have several members of Congress. http"
8301,2022-01-20 21:46:21+00:00,"Breaking News: The U.S. charged four Belarus officials with piracy in the forced landing of a Ryanair flight in Minsk, where the opposition journalist Roman Protasevich was seized. http"
8302,2022-01-20 21:45:07+00:00,"Is it safe to reuse N95 and KN95 masks? When is it time to throw out the mask? @user  answers common questions about reusing disposable masks.
http"
8303,2022-01-20 21:30:13+00:00,"The U.N. approved an Israeli measure to condemn Holocaust denial, a resolution aimed at fighting the rise of misinformation about the murder of nearly six million Jews and millions of others by the Nazis. http"
8304,2022-01-20 21:15:09+00:00,"The Omicron variant was probably in New York City as early as Nov. 21, four days before South African scientists first announced cases of the variant, a new report on wastewater samples suggests. http"
8305,2022-01-20 21:00:20+00:00,"A police officer in Staten Island was the second to be shot in New York in 36 hours, offering a challenge to Mayor Eric Adams as he seeks to deliver on the public safety message that was central to his campaign. http"
8306,2022-01-20 20:30:08+00:00,"Mayor Eric Adams, who wants New York City to become the global capital for cryptocurrency, will have his first paycheck converted into Bitcoin and Ethereum. http"
8307,2022-01-20 20:15:09+00:00,"Divers enlisted to search a Texas lake for the remains of a missing man instead discovered 13 sunken vehicles, the authorities said. http"
8308,2022-01-20 20:00:20+00:00,"Planning the Holocaust took all of 90 minutes. Eighty years after Nazis at the infamous Wannsee Conference meticulously mapped out the extermination of Jews in Europe, the bureaucratic efficiency of it remains as unnerving as ever. http"
8309,2022-01-20 19:45:03+00:00,"Dressed head to toe in plastic bags, Modou Fall is a familiar sight in Dakar, Senegal's capital. But however playful his costume, his goal couldn’t be more serious: He wants to save the West African country from the scourge of plastic waste. http"
8310,2022-01-20 19:36:41+00:00,"A Syrian dam was on a U.S. ""no-strike"" list. Some warned an attack could kill thousands. In 2017, a secret American force bombed it anyway. http"
8311,2022-01-20 19:30:17+00:00,"Françoise Gilot, the painter and writer who gave a blisteringly candid account of her 10-year relationship with Picasso, is an idol and “it girl” at the unlikely age of 100. She has a few things to say about success, style and intimacy.
http"
8312,2022-01-20 19:15:08+00:00,"Fred Parris was a love-struck 19-year-old missing his fiancée while serving in the Army when he wrote one of pop music’s most enduring songs, the wistful doo-wop ballad commonly known as “In the Still of the Night."" He has died at age 85. http"
8313,2022-01-20 19:07:04+00:00,"Dozens of Democrats urged President Biden to overhaul his counterterrorism strategy, a day after newly declassified surveillance footage revealed additional details of a botched drone strike in Kabul in August that killed 10 Afghan civilians. http"
8314,2022-01-20 19:00:11+00:00,"With the Omicron wave depleting school staffs across the U.S., some states are resorting to creative measures to find the substitute teachers needed to keep schools open. In New Mexico, the governor has even asked the National Guard to fill in. http"
8315,2022-01-20 18:45:08+00:00,"Gov. Kathy Hochul’s record-setting $21.6 million in campaign contributions flowed from a who’s who of New York’s special interests. More than 95% of the funds she collected came from donors who gave $1,000 or more. http"
8316,2022-01-20 18:30:09+00:00,"Zara Rutherford has become the youngest woman to fly around the world solo.

The 19-year-old British and Belgian aviator dodged giant clouds and lightning flashes, crossed frozen, remote lands and was banned from airspaces during her 155-day journey. http"
8317,2022-01-20 18:15:07+00:00,"Our reporters asked each of the 50 Senate Republicans if they would support just the climate provisions in the Build Back Better Act in a stand-alone bill. None said they would. Senator John Boozman described the climate provisions as “a far-left agenda."" http"
8318,2022-01-20 18:14:10+00:00,Breaking News: An Atlanta district attorney asked to convene a grand jury to investigate Donald Trump’s attempts to overturn Georgia’s 2020 election results. http
8319,2022-01-20 18:00:11+00:00,"Dressed head to toe in plastic, Modou Fall works to educate fellow Senegalese residents about the dangers of plastic trash. His costume is modeled after the “Kankurang” — a figure in Senegalese culture who is considered a protector against bad spirits. http http"
8320,2022-01-20 17:45:07+00:00,"Syria's largest dam was on a U.S. no-strike list. Bombing it could cause tens of thousands of civilian deaths, military engineers warned. But a top secret U.S. Special Operations unit struck it anyway in March 2017 and nearly caused a catastrophe. http"
8321,2022-01-20 17:30:07+00:00,Ivanka Trump was asked by the Jan. 6 House committee to cooperate with its investigation into the Capitol riot. The request comes after Rep. Liz Cheney said the panel had gathered evidence that Trump had implored her father to call off the violence. http
8322,2022-01-20 17:17:46+00:00,Breaking News: Ivanka Trump was asked by the Jan. 6 House committee to cooperate with its investigation into the Capitol riot. http http
8323,2022-01-20 17:15:04+00:00,The New York City subway killing of an Asian woman has hit a nerve during a wave of anti-Asian crimes. Read how the Chinese diaspora reacts to this and more in our weekly Chinese language newsletter from @user http
8324,2022-01-20 17:00:09+00:00,"Days after Novak Djokovic’s expulsion from Australia, a panel released its first public statement on its reasoning. The court found the immigration minister was within his rights to cancel Djokovic’s visa on the grounds of “health and good order.” http"
8325,2022-01-20 16:30:07+00:00,"The murder of Ashling Murphy, a 23-year-old schoolteacher who had been jogging on a well-frequented path, has set off a storm of anger and shock across Ireland. The phrase “She was just going for a run” spread across social media. http"
8326,2022-01-20 16:15:07+00:00,"The son of the Czech folk singer Hana Horka, who deliberately exposed herself to the coronavirus, said her death should serve as a warning to others who remain unvaccinated. Horka believed naturally acquired immunity would allow a return to normalcy. http"
8327,2022-01-20 16:00:07+00:00,"Dozens of people who studied at the University of North Carolina School of the Arts during a period of more than 40 years say they were sexually, emotionally or physically abused there as minors.
http"
8328,2022-01-20 15:30:15+00:00,"In Opinion

“The crown is a business,” Tanya Gold, a journalist, writes in a guest essay about Prince Andrew. “That is why the queen’s second son has been exiled without trial or conviction: for the business.” http"
8329,2022-01-20 15:20:06+00:00,"The European view has always been divided about what to do in the face of Russian aggression toward Ukraine. President Biden caused controversy in his news conference Wednesday night by pointing that out.
http"
8330,2022-01-20 15:15:10+00:00,"Bankers for Donald Trump’s social media start-up told potential investors they would get a call from the former president if they put in at least $100 million. Despite the deal being structured to make a profit, many of Wall Street’s big names passed.
http"
8331,2022-01-20 15:00:15+00:00,"It is too early for scientists to know much about the relationship between Omicron, vaccination and long Covid. Here is a sketch of what scientists have learned and the many questions still to be answered. http"
8332,2022-01-20 14:57:25+00:00,"Breaking News: The U.S. moved to drop charges against Gang Chen, an MIT professor who was accused of hiding his links to Chinese government institutions.
http"
8333,2022-01-20 14:40:08+00:00,"Françoise Gilot, the painter and writer who gave a blisteringly candid account of her 10-year relationship with Picasso, is an idol and “it girl” at the unlikely age of 100. She has a few things to say about success, style and intimacy.
http http"
8334,2022-01-20 14:30:14+00:00,"Delhi is on track to become the largest megacity in the world in the next decade. But understanding its present and future requires looking beyond the city proper, toward the complex ecosystem growing around it. http"
8335,2022-01-20 14:24:03+00:00,"Breaking News: The Massachusetts attorney general, Maura Healey, a Democrat, joined the governor’s race. She is the most well-known candidate to enter the race to replace Gov. Charlie Baker, a Republican who is not seeking re-election.
http"
8336,2022-01-20 14:15:06+00:00,"“We’re stopping this cycle of recycling this language back into our community.”

A new law allows Illinois homeowners to change their housing deeds to remove racist clauses that were used to bar people of certain races and religions from buying homes.
http"
8337,2022-01-20 14:10:02+00:00,Prime Minister Scott Morrison of Australia quickly retreated from a proposal that he had floated on Wednesday to lower the minimum age for a forklift license. It is currently 18 in many Australian states. http
8338,2022-01-20 14:05:07+00:00,"Kidneys from a genetically modified pig were for the first time successfully transplanted into the abdomen of a brain-dead man, surgeons at the University of Alabama at Birmingham reported. http"
8339,2022-01-20 14:00:21+00:00,"President Biden said that he predicts President Vladimir Putin of Russia will order an invasion of Ukraine. His comments went well beyond the intelligence assessments described by White House officials, which say Putin has not yet decided whether to invade.http"
8340,2022-01-20 13:50:03+00:00,"An American Airlines flight to London from Miami turned around about an hour into its journey because of a passenger who refused to follow Covid masking rules, the airline said. http"
8341,2022-01-20 13:45:03+00:00,"In 1975, the head of a major U.S. federal energy agency forecast that solar power would provide a quarter of the nation’s electricity use by 2020. Did it? http"
8342,2022-01-20 13:35:04+00:00,"Microsoft's deal to buy the game maker Activision Blizzard is a step toward gaining a foothold in the metaverse, the company said.

But what is the metaverse and why are companies investing in it? Listen to today’s episode of The Daily. http"
8343,2022-01-20 13:30:07+00:00,"In a recent episode of ""And Just Like That,"" Carrie Bradshaw buys an outfit for a Diwali party. She visits what she calls a ""sari shop,"" but ultimately buys a very different three-piece garment called a lehenga. The mistake didn't go unnoticed. http"
8344,2022-01-20 13:20:06+00:00,Are you smarter than the people of 2021? Let’s find out. http
8345,2022-01-20 13:13:44+00:00,"Breaking News: Pope Benedict XVI was faulted in a report over his handling of sexual abuse cases when he was an archbishop in Munich.
http"
8346,2022-01-20 13:10:04+00:00,"In Opinion

“The truth is I almost declined to be the inaugural poet,” Amanda Gorman writes in a guest essay. “I was terrified. I was scared of failing my people, my poetry. But I was also terrified on a physical level.” http"
8347,2022-01-20 13:00:18+00:00,"Most cases of the mysterious “Havana syndrome” are unlikely to have been caused by Russia or another foreign adversary, the CIA found. http"
8348,2022-01-20 12:55:05+00:00,"Zara Rutherford just became the youngest woman to fly around the world solo. The British and Belgian aviator is 19.

She dodged giant clouds and lightning flashes, crossed frozen, remote lands and was banned from airspaces during the 155-day journey. http http"
8349,2022-01-20 12:50:03+00:00,"The Supreme Court on Wednesday refused a request from Donald Trump to block the release of White House records concerning the Jan. 6 riot, meaning there is no legal obstacle to stop the National Archives from providing the records to the Jan. 6 committee. http http"
8350,2022-01-20 12:40:05+00:00,Norway's Svalbard Islands are warming seven times faster than the global average and warmed twice as fast as the rest of the Arctic region in the past 30 years. Aerial photos from the 1930s are aiding researchers in assessing what it means for the ice. http
8351,2022-01-20 12:30:07+00:00,"Sparks didn’t fly when Zhao Xiaoqing first met Zhao Fei on a blind date. But on their second date, they got stuck in lockdown together.

Now, they're planning to get engaged. http http"
8352,2022-01-20 12:15:06+00:00,"A Georgia dog breeder who helped operate a vast dog fighting ring has been sentenced to five years in prison. Vernon Vegas taught others about the ""bloody and brutal business of dog fighting"" and was also involved in cocaine trafficking, prosecutors said. http"
8353,2022-01-20 12:00:09+00:00,"Some states are taking desperate measures to find substitute teachers as the Omicron variant depletes school staffs across the U.S. In New Mexico, Gov. Michelle Lujan Grisham has asked the National Guard and state workers to fill in as teachers. http"
8354,2022-01-20 11:45:03+00:00,New Zealand cut off the only path for citizens and visa holders abroad to return home in order to minimize the risk of an Omicron variant outbreak. Bookings for mandatory hotel quarantine stays in March and April have been put on hold indefinitely. http
8355,2022-01-20 11:30:15+00:00,"There's a makgeolli revival happening in South Korea. 

The already vast popularity of the ancient, cloudy Korean rice wine shot to new dimensions during lockdowns as people took up homebrewing. ""My makgeolli life started with corona,"" one brewer said. http http"
8356,2022-01-20 11:21:17+00:00,"Silvio Berlusconi, the billionaire former prime minister of Italy, is angling for the presidency despite an unorthodox résumé. http"
8357,2022-01-20 11:00:12+00:00,"Keira D’Amato and Sara Hall are elite runners. They're also mothers in their late 30s. On Sunday, they set new U.S. records in the marathon and the half marathon. 

It could be a sign of things to come. http"
8358,2022-01-20 10:50:02+00:00,"A Syrian doctor, Alaa Mousa, is accused of torturing opponents of the Assad regime in military hospitals, and murdering at least one. The charges amount to crimes against humanity, German prosecutors will seek to prove in his trial, which began Wednesday. http"
8359,2022-01-20 10:30:06+00:00,"An ash cloud unleashed by a volcanic eruption on Saturday has prevented relief flights from landing at Tonga's main airport, with the first plane arriving on Thursday. The ash is also now contaminating several places where people get their drinking water. http"
8360,2022-01-20 10:00:12+00:00,Here's a look at some of the highlights worth watching from late-night TV. http
8361,2022-01-20 09:29:05+00:00,"News Analysis: Activision has a lot of popular games that fit into Microsoft’s plans to build a vast library of titles that can be played on all sorts of devices. The metaverse can wait, Kellen Browning writes. http"
8362,2022-01-20 08:36:16+00:00,"Gaspard Ulliel, the French actor known for portraying a young Hannibal Lecter and the fashion designer Yves Saint Laurent, died on Wednesday at 37, the day after a skiing accident. His death comes weeks before he was to appear in a Disney+ series. http http"
8363,2022-01-20 08:00:12+00:00,"President Biden said that he predicts President Vladimir Putin of Russia will order an invasion of Ukraine. His comments went well beyond the intelligence assessments described by White House officials, which say Putin has not yet decided whether to invade.http"
8364,2022-01-20 07:00:01+00:00,"Vladimir Putin of Russia met at the Kremlin with Iran’s new leader, Ebrahim Raisi, at a time when both their countries, despite their differences, are at odds with the U.S. http"
8365,2022-01-20 06:00:07+00:00,"Powerful figures in Peru are using the courts to punish critics, media experts say, calling it a worrying trend across the region — but one that is particularly strong in Peru. http"
8366,2022-01-20 05:40:06+00:00,"Having some anxiety — especially when faced with a stressful situation — isn’t necessarily bad and can actually be helpful, experts say. Here’s why. http"
8367,2022-01-20 05:10:40+00:00,"Breaking News: Most cases of the mysterious “Havana syndrome” are unlikely to have been caused by Russia or another foreign adversary, the CIA found. http"
8368,2022-01-20 05:00:07+00:00,"Nearly 40 years after Kathie McCormack Durst disappeared, prosecutors say they are confident she was killed by her husband, Robert Durst, the onetime real estate scion who was charged in her death in November. He died last week in custody in California. http"
8369,2022-01-20 04:33:06+00:00,"Two U.S. Marines were killed and 17 others were injured on Wednesday when their seven-ton military vehicle rolled over while going too fast around a turn near Camp Lejeune in North Carolina, the authorities said.
http"
8370,2022-01-20 04:30:03+00:00,"After Republicans stymied action on voting-rights legislation on Wednesday night, Democrats made a bid to alter the Senate’s filibuster rules and allow the measure to move forward with a simple majority. But that effort also failed. http"
8371,2022-01-20 04:10:02+00:00,"Tracking the virus in wastewater is helping some U.S. cities and hospitals respond to the most recent wave of the coronavirus, but a more coordinated national effort is needed, experts say. http"
8372,2022-01-20 04:00:13+00:00,Norway's Svalbard Islands are warming seven times faster than the global average and warmed twice as fast as the rest of the Arctic region in the past 30 years. Aerial photos from the 1930s are aiding researchers in assessing what it means for the ice. http http
8373,2022-01-20 03:40:06+00:00,"Arizona officials threatened to take legal action against the Biden administration if it follows through on a warning that it could withhold future pandemic aid payments to the state, which has been using the money to undercut mask requirements in schools. http"
8374,2022-01-20 03:30:10+00:00,"Health care workers in two dozen states must be fully vaccinated against the coronavirus by March 15 after a Supreme Court decision last week, a ruling that has left some already understaffed hospital systems bracing to possibly lose workers. http"
8375,2022-01-20 03:00:05+00:00,"An 11-month-old girl was in critical condition late Wednesday after being hit in the face by a stray bullet while sitting in a parked car with her mother in the Bronx, the police said. http"
8376,2022-01-20 02:40:07+00:00,"We found 47 words that can be spelled with these seven letters. How many can you make?

Don’t forget, your words must include the center letter.
http http"
8377,2022-01-20 02:10:05+00:00,"Breaking News: Senate Republicans blocked action on Democrats’ voting rights bill, setting the stage for a filibuster showdown. http"
8378,2022-01-20 02:00:03+00:00,"In Opinion

America's nurses, who were celebrated as heroes during the early days of lockdown, are now leaving the bedside. Watch as they set the record straight about the root cause of the hospital staffing crisis — and it isn't just a labor shortage. http"
8379,2022-01-20 01:40:05+00:00,"On Wednesday, the Biden administration announced that it would make 400 million nonsurgical N95 masks available free of charge at community health centers and retail pharmacies across the U.S. 
http"
8380,2022-01-20 01:30:04+00:00,"It is too early for scientists to know much about the relationship between Omicron, vaccination and long Covid. Here is a sketch of what scientists have learned and the many questions still to be answered. http"
8381,2022-01-20 00:52:06+00:00,"The Supreme Court refused a request from Donald Trump to block the release of White House records concerning the Jan. 6 Capitol riot, meaning there is no legal obstacle to prevent the National Archives from providing the records to the Jan. 6 committee. http http"
8382,2022-01-20 00:40:07+00:00,"A judge dismissed a lawsuit filed by the administrator of James (Whitey) Bulger’s estate, who argued that prison officials placed Bulger in harm’s way when they transferred him to a federal prison in West Virginia where he was beaten to death in 2018. http"
8383,2022-01-20 00:10:20+00:00,We're mapping the damage reported so far following a powerful undersea volcanic eruption off the island nation of Tonga that released an enormous ash cloud and triggered a Pacific Ocean tsunami. See more: http http
8384,2022-01-19 23:40:07+00:00,"Gov. Philip Murphy of New Jersey said workers in high-risk settings like hospitals, prisons and nursing homes would be required to be fully vaccinated, including a booster. He said there would no longer be an option to satisfy the mandate through testing. http http"
8385,2022-01-19 23:30:29+00:00,Breaking News: The Supreme Court refused a request from Donald Trump to block the release of White House records concerning the Jan. 6 Capitol riot. http
8386,2022-01-19 22:58:05+00:00,"Breaking News: The last teenager to be sentenced in the killing of the Barnard student Tessa Majors received 14 years to life, bringing the case to a close. http"
8387,2022-01-19 22:50:08+00:00,The Supreme Court seemed ready on Wednesday to side with a challenge to a federal campaign finance law brought by Sen. Ted Cruz. It would be the latest in a series of decisions dismantling parts of campaign finance regulations on First Amendment grounds. http
8388,2022-01-19 22:35:06+00:00,"Senators Tim Scott and Cory Booker, two of only three Black people serving in the Senate, had a heated exchange on Wednesday over whether it was appropriate to liken modern voting restrictions to Jim Crow. http"
8389,2022-01-19 22:30:11+00:00,"Employees of New Jersey hospitals, nursing homes, prisons and jails will be required to be fully vaccinated against the coronavirus — with a booster — or risk losing their jobs, Gov. Philip Murphy announced on Wednesday. http"
8390,2022-01-19 22:10:05+00:00,A Kentucky man has been sentenced to 42 years in prison on federal charges for the same murder for which the state’s former governor had pardoned him in 2019. Patrick Baker was put on trial for a second time under the dual sovereignty doctrine. http
8391,2022-01-19 22:00:15+00:00,"With the Omicron variant complicating Broadway's return, Gov. Kathy Hochul of New York has proposed additional aid for the commercial theater industry's recovery: extending a credit that would provide up to $3 million per show to help pay production costs. http"
8392,2022-01-19 21:57:01+00:00,"President Biden on Wednesday said he expected that President Vladimir Putin of Russia would invade Ukraine, delivering a grim assessment of the ability of the U.S. and its European allies to persuade the Russian leader not to send troops across the border. http"
8393,2022-01-19 21:51:06+00:00,"President Biden accused Republicans of not getting “in the game” on governing. ""I did not anticipate that there would be such a stalwart effort to make sure that the most important thing was that President Biden didn’t get anything done,"" he said. http"
8394,2022-01-19 21:40:06+00:00,"Para la generación que creció en Beirut durante la guerra civil, el campo minado de las emociones rodea las actividades más triviales, incluso 32 años después del fin del conflicto. “Las velas me producen ansiedad”, dijo una sobreviviente de 40 años. http"
8395,2022-01-19 21:20:06+00:00,"After thousands of migrants crossed into Texas last year, Gov. Greg Abbott sent thousands of Texas National Guard members to the Mexico border. But soldiers have since complained of difficulties with the mission, including pay issues and poor planning. http"
8396,2022-01-19 21:04:47+00:00,"Almost a year after taking office, President Biden is speaking at a news conference as his administration faces multiple crises. 

Watch live with our analysis. 
http"
8397,2022-01-19 21:00:10+00:00,"In Opinion

@JessGrose's 9-year-old daughter asked her ""what if Covid never ends?"" Grose doesn't want to over-worry about how the pandemic is affecting her kids' psyches. ""If they’re struggling, I support them, but I can’t erase the struggle."" http"
8398,2022-01-19 20:30:07+00:00,"The removal of a Theodore Roosevelt statue at the Natural History Museum in Manhattan, which stirred protests as a symbol of colonialism and racism, has begun. It will be sent to his presidential library in North Dakota in a few weeks. http http"
8399,2022-01-19 20:15:02+00:00,"Gaspard Ulliel, a star of French cinema who was set to appear in Marvel’s “Moon Knight” series that was scheduled to debut on March 30, died on Wednesday, the day after a skiing accident in France. He was 37. http"
8400,2022-01-19 20:10:05+00:00,"Prime Minister Boris Johnson of Britain said on Wednesday that coronavirus restrictions in England, including mask wearing requirements, would be eased next week as Omicron cases begin to fall. http http"
8401,2022-01-19 19:55:05+00:00,"Florida’s top public health official in Orlando, Dr. Raul Pino, was placed on administrative leave after sending an email to his employees urging vaccination against the coronavirus. State law bans Covid vaccine mandates, including for government workers. http"
8402,2022-01-19 19:30:06+00:00,"In an unusual joint statement on Wednesday, Justices Sonia Sotomayor and Neil Gorsuch sought to rebut reports that Gorsuch’s refusal to wear a mask at Supreme Court arguments has created tensions between them. http"
8403,2022-01-19 19:20:42+00:00,"Breaking News: Post-infection immunity was very protective against the Delta variant, the CDC reports, but vaccines still offer the best defense. http"
8404,2022-01-19 19:20:04+00:00,"Antony Blinken, the U.S. secretary of state, met with Ukraine's president, Volodymyr Zelensky, on Thursday, after warning that Russia could attack Ukraine ""on very short notice,” adding there could be ”confrontation and consequences for Russia"" if it does. http"
8405,2022-01-19 19:00:14+00:00,What's the best time of day to exercise? A new study in mice suggests that a morning workout has very different effects on metabolism than the same workout later in the day. http
8406,2022-01-19 18:48:53+00:00,Breaking News: Newly declassified videos show for the first time the botched U.S. drone strike in Kabul that killed 10 Afghan civilians. http
8407,2022-01-19 18:45:07+00:00,"Having some anxiety — especially when faced with a stressful situation — isn’t necessarily bad and can actually be helpful, experts say. Here’s why. http http"
8408,2022-01-19 18:33:07+00:00,"Chicago Public Media, the nonprofit organization behind the radio station WBEZ and the program “Wait Wait . . . Don’t Tell Me,"" is set to acquire The Chicago Sun-Times. The media deal could shape how news is covered in Chicago for years to come. http"
8409,2022-01-19 18:30:14+00:00,"Our business reporter, @user who covers Covid vaccines, knew that once her high-risk mother caught the coronavirus, she needed to track down Pfizer's pills. This is her story on just how difficult it is to track down the lifesaving treatment. http"
8410,2022-01-19 18:25:04+00:00,Starbucks dropped plans to require U.S. staff to vaccinate or test for Covid-19 after the Supreme Court blocked a federal mandate. http
8411,2022-01-19 18:20:06+00:00,"Kathy Griffin, seeking a career rebirth since a Trump joke gone wrong in 2017, is asking who among the canceled gets a second chance and says she wants to ""get back to making people laugh."" ""More than anything else, that’s what has been robbed from me."" http"
8412,2022-01-19 18:15:27+00:00,"A section of railroad tracks in Los Angeles has become a wasteland of debris amid train thefts that have worsened over the last year, authorities say. Things like jewelry, socks, guns and TVs have been ripped from packaging. http"
8413,2022-01-19 18:10:45+00:00,"Children’s emergency room visits rose along with higher temperatures in the U.S., a new study found. 

The research adds to a growing body of evidence of the dangers that heat poses to vulnerable populations, including children and adolescents. http"
8414,2022-01-19 18:00:14+00:00,"As more vaccinated people are infected with Omicron, they may build “hybrid” immunity, which is what scientists call the combined protection of pre-existing vaccine antibodies and natural antibodies from a breakthrough infection. http"
8415,2022-01-19 17:30:09+00:00,"The removal of a Theodore Roosevelt statue at the Natural History Museum in Manhattan, which stirred protests as a symbol of colonialism and racism, has begun. It will be sent to his presidential library in North Dakota in a few weeks. http"
8416,2022-01-19 17:00:13+00:00,"No criminal charges will be filed in the death of Cedric Lofton, a 17-year-old who lost consciousness after he was handcuffed and placed face down in a juvenile detention center in Wichita, Kansas, the local district attorney said on Tuesday. http"
8417,2022-01-19 16:50:03+00:00,"After a powerful undersea volcanic eruption Saturday near Tonga, early accounts started to indicate the scale of its destruction. 

Our map shows the devastation that the Tongan government reported in the days after the explosion triggered a tsunami. http"
8418,2022-01-19 16:40:09+00:00,"The NFL “will never change meaningfully, not so long as it is this popular,” our columnist @user writes. “And then we sit back and watch more, my kid and me, like so many others.” http"
8419,2022-01-19 16:30:13+00:00,"Rapid antigen tests for Covid-19, also called at-home tests, can be a useful — though not foolproof — way to help prevent the spread of the coronavirus. @user explains how you can order your own at-home tests. http"
8420,2022-01-19 16:20:02+00:00,"Despite a rise in Covid infection rates, Spain’s message to foreign visitors remains largely the same: Please come.

The country, desperate to keep its crucial tourism industry alive, is keeping its doors open, unlike some of its neighbors.
http"
8421,2022-01-19 16:10:16+00:00,The current battle over voting rights has enormous stakes for the future of U.S. democracy. Why are voting rights an issue now? And why has the fight turned partisan? Here’s what to know. http
8422,2022-01-19 16:00:24+00:00,"In Opinion

Omicron “is likely to have important consequences for the future of the pandemic,” William Hanage, an infectious diseases researcher, writes in a guest essay. “By infecting large numbers of people quickly, it’s also generating immunity quickly.”http"
8423,2022-01-19 15:50:05+00:00,"The University of Michigan agreed to pay $490 million to more than 1,000 people who said that a team doctor had sexually abused them. The agreement is among the largest ever by a U.S. university to settle allegations of sexual abuse. http"
8424,2022-01-19 15:40:04+00:00,Airlines avoided mass flight cancellations after a last-minute decision by AT&amp;T and Verizon to restrict a new 5G cellular service near airports. The airlines had warned of disruptions and safety risks if the technology’s expansion went ahead. http
8425,2022-01-19 15:35:02+00:00,"Microsoft’s $68.7 billion deal to buy Activision Blizzard is a blockbuster bid to transform the tech giant.

The momentous deal came together relatively quickly, our @user newsletter reports. Read how it happened. http"
8426,2022-01-19 15:30:18+00:00,"We found 47 words that can be spelled with these seven letters. How many can you make?

Don’t forget, your words must include the center letter.
http http"
8427,2022-01-19 15:20:01+00:00,"People as young as 18 will soon be allowed to drive commercial trucks carrying tons of cargo across state lines in the U.S. The pilot program, intended to train thousands of new drivers, comes as the industry faces a declining work force.
http"
8428,2022-01-19 15:00:22+00:00,"A stage adaptation of “The Kite Runner” will come to Broadway in July. The play, created in 2007, has been widely produced, including on the West End in London. http"
8429,2022-01-19 14:55:07+00:00,"The Senate will debate bills that Democrats say are urgently needed to protect voting rights. Republicans have repeatedly blocked the legislation, and the coming vote sets up a showdown over the filibuster.

Follow our updates.
http"
8430,2022-01-19 14:50:04+00:00,"Prime Minister Boris Johnson said he would ease Covid restrictions in England, hoping to quell unrest in his party. He faces renewed calls to resign over charges that he lied about parties in Downing Street during lockdowns. http"
8431,2022-01-19 14:30:11+00:00,"A lawyer for Britney Spears, in an effort to thwart her father’s demand that she pay his legal bills, claimed in court papers that Jamie Spears and others involved in her conservatorship committed myriad financial improprieties over several years. http"
